ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5
35596_00000_427099,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.",skipped,"McNeill, Ruben A. Jr.","McKinley, Kevin"
35596_00000_428816,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_430607,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,skipped,"McNeill, Ruben A. Jr.","Brown, Kieran C.","Carrick, Ashley E.",skipped
35596_00000_431459,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_431713,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped,skipped
35596_00000_432179,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","Carrick, Ashley E.","McNeill, Ruben A. Jr.",skipped,skipped
35596_00000_432325,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McNeill, Ruben A. Jr.","McKinley, Kevin",skipped
35596_00000_433446,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped
35596_00000_434835,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Carrick, Ashley E.","Brown, Kieran C.",skipped
35596_00000_435959,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35596_00000_436068,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_437528,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_437746,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35596_00000_438035,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,skipped,skipped,skipped,skipped,skipped
35596_00000_438592,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,skipped,"Brown, Kieran C.",skipped,skipped,skipped
35596_00000_439107,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.",skipped
35596_00000_440715,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_441651,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McNeill, Ruben A. Jr.",skipped,skipped
35596_00000_443284,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin","Brown, Kieran C.","McNeill, Ruben A. Jr.",skipped
35596_00000_443642,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped
35596_00000_444498,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_445251,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,skipped,skipped,skipped,skipped,skipped
35596_00000_446465,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped
35596_00000_446972,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McNeill, Ruben A. Jr.","McKinley, Kevin",skipped
35596_00000_447142,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_448101,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_448998,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_449304,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_450558,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped,skipped
35596_00000_450726,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_451129,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_452045,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_452582,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","Carrick, Ashley E.","McKinley, Kevin","Brown, Kieran C.",skipped
35596_00000_453617,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35596_00000_454469,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_454703,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35596_00000_455875,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",Write-in,skipped,skipped
35596_00000_456436,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_457117,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped,skipped
35596_00000_457986,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_458969,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_459058,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35596_00000_460122,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.",skipped,skipped
35596_00000_462988,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.",skipped,skipped,skipped
35596_00000_463705,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_464661,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Brown, Kieran C.",skipped,"McNeill, Ruben A. Jr.",skipped,skipped
35596_00000_465438,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_466294,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_466632,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_467314,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35596_00000_468261,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_469455,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_469922,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_470068,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_471979,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_472092,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_472835,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_473107,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_474512,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped,skipped
35596_00000_475325,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","Carrick, Ashley E.",skipped,"McNeill, Ruben A. Jr.",skipped
35596_00000_476746,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_477496,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.","Carrick, Ashley E.",skipped
35596_00000_477907,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_478459,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_478713,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35596_00000_479868,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped,skipped
35596_00000_480384,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35596_00000_481998,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,"Brown, Kieran C.","Carrick, Ashley E."
35596_00000_482251,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_483172,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35596_00000_485198,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,skipped,skipped,skipped,skipped,skipped
35596_00000_485601,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_486715,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_487465,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin","Brown, Kieran C.","McNeill, Ruben A. Jr.",skipped
35596_00000_488448,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_489284,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_489642,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_490589,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_491290,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_491306,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,skipped,skipped,skipped,skipped,skipped
35596_00000_492527,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_493373,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped
35596_00000_493839,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_494734,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_495806,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped
35596_00000_497273,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35596_00000_498640,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35596_00000_499089,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Carrick, Ashley E.","Brown, Kieran C.",skipped
35596_00000_500512,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","Brown, Kieran C.","McNeill, Ruben A. Jr.","Carrick, Ashley E.",skipped
35596_00000_500759,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35596_00000_501157,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_501368,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","Carrick, Ashley E.","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped
35596_00000_502028,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_502541,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35596_00000_503335,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_504407,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped,skipped
35596_00000_504796,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_505868,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_506479,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Brown, Kieran C.","Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35596_00000_507235,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_508907,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35596_00000_509012,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35596_00000_510151,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.","Carrick, Ashley E.",skipped
35596_00000_511560,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35596_00000_512942,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,skipped,skipped,skipped,skipped,skipped
35596_00000_513798,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_514604,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_515472,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35596_00000_515765,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35596_00000_516671,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_518204,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35596_00000_519418,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35596_00000_519951,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_520345,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_520882,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_521417,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_521786,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Brown, Kieran C.","McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped
35596_00000_522358,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35596_00000_523429,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_524878,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_525917,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_526002,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35596_00000_527552,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Brown, Kieran C.",skipped,skipped,skipped,skipped
35596_00000_527729,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_528078,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35596_00000_528531,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped
35596_00000_529245,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_531932,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_532214,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_533161,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","Carrick, Ashley E.","Brown, Kieran C.","McNeill, Ruben A. Jr.",skipped
35596_00000_534550,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,skipped,skipped,skipped,skipped,skipped
35596_00000_535132,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped
35596_00000_535694,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,skipped,skipped,skipped,skipped,skipped
35596_00000_536788,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_537408,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.","Carrick, Ashley E.",skipped
35596_00000_538422,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_538755,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.","Carrick, Ashley E.",skipped
35596_00000_539621,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_540930,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_541233,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_541399,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35596_00000_543366,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",Write-in,"Brown, Kieran C.","McNeill, Ruben A. Jr.","McKinley, Kevin"
35596_00000_543877,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"McKinley, Kevin","Brown, Kieran C.","Carrick, Ashley E.","McNeill, Ruben A. Jr.",skipped
35596_00000_544123,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35596_00000_545899,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-596 University West,35-596 University West,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin",skipped,skipped
