,0,1,2,3,4,5,6,7,8
211552,1,6.0,8.0,,,,,,
211553,6,1.0,7.0,8.0,4.0,,,,
211554,1,0.0,,,,,,,
211555,1,,,,,,,,
211556,0,3.0,1.0,6.0,7.0,,,,
211557,1,0.0,,,,,,,
211558,8,,,,,,,,
211559,0,8.0,2.0,4.0,1.0,,,,
211560,1,7.0,8.0,,,,,,
211562,1,0.0,,,,,,,
211563,0,1.0,4.0,7.0,3.0,,,,
211565,1,,,,,,,,
211566,1,,,,,,,,
211567,0,8.0,,,,,,,
211568,0,1.0,3.0,8.0,6.0,,,,
211569,0,8.0,6.0,1.0,,,,,
211571,0,1.0,,,,,,,
211572,0,8.0,7.0,6.0,5.0,,,,
211573,8,1.0,6.0,,,,,,
211574,0,8.0,2.0,3.0,7.0,,,,
211575,1,6.0,,,,,,,
211576,3,0.0,,,,,,,
211577,0,8.0,2.0,3.0,7.0,,,,
211578,0,1.0,3.0,,,,,,
211579,1,0.0,,,,,,,
211580,0,8.0,,,,,,,
211581,2,3.0,8.0,,,,,,
211582,0,,,,,,,,
211583,0,,,,,,,,
211584,6,1.0,0.0,4.0,5.0,,,,
211585,1,8.0,6.0,3.0,,,,,
211586,0,,,,,,,,
211587,0,1.0,,,,,,,
211588,1,8.0,,,,,,,
211589,0,6.0,7.0,4.0,8.0,,,,
211591,8,,,,,,,,
211592,1,8.0,6.0,0.0,,,,,
211593,8,1.0,0.0,,,,,,
211594,3,1.0,0.0,8.0,7.0,,,,
211595,0,1.0,3.0,7.0,5.0,,,,
211597,2,,,,,,,,
211598,1,8.0,7.0,,,,,,
211599,0,1.0,,,,,,,
211600,8,0.0,1.0,,,,,,
211601,0,,,,,,,,
211602,0,8.0,7.0,,,,,,
211604,0,7.0,8.0,6.0,1.0,,,,
211607,1,8.0,6.0,3.0,4.0,,,,
211608,2,6.0,0.0,5.0,4.0,,,,
211609,0,7.0,,,,,,,
211610,0,1.0,,,,,,,
211612,7,2.0,6.0,3.0,8.0,,,,
211613,0,1.0,2.0,5.0,6.0,,,,
211614,3,6.0,2.0,,,,,,
211615,0,,,,,,,,
211616,1,6.0,,,,,,,
211617,4,3.0,2.0,5.0,6.0,,,,
211618,0,1.0,4.0,5.0,2.0,,,,
211619,1,,,,,,,,
211620,6,3.0,2.0,0.0,5.0,,,,
211621,3,1.0,8.0,,,,,,
211622,0,1.0,8.0,7.0,5.0,,,,
211623,0,4.0,,,,,,,
211624,3,6.0,4.0,,,,,,
211625,0,,,,,,,,
211627,0,1.0,,,,,,,
211628,0,8.0,6.0,,,,,,
211629,6,3.0,5.0,0.0,,,,,
211630,3,6.0,2.0,1.0,8.0,,,,
211631,6,0.0,8.0,3.0,,,,,
211632,0,6.0,1.0,3.0,8.0,,,,
211633,1,8.0,6.0,3.0,0.0,,,,
211634,1,,,,,,,,
211635,0,,,,,,,,
211636,5,,,,,,,,
211637,1,,,,,,,,
211638,5,0.0,3.0,,,,,,
211639,8,6.0,5.0,1.0,,,,,
211640,0,8.0,,,,,,,
211641,0,8.0,,,,,,,
211642,6,,,,,,,,
211644,0,7.0,2.0,1.0,,,,,
211645,1,0.0,,,,,,,
211646,8,,,,,,,,
211647,0,1.0,3.0,2.0,,,,,
211648,0,,,,,,,,
211649,1,,,,,,,,
211650,5,4.0,8.0,7.0,6.0,,,,
211651,1,8.0,2.0,0.0,,,,,
211652,0,8.0,7.0,1.0,4.0,,,,
211653,1,,,,,,,,
211654,0,8.0,7.0,,,,,,
211655,4,8.0,,,,,,,
211656,0,4.0,,,,,,,
211657,1,6.0,8.0,0.0,2.0,,,,
211658,0,2.0,8.0,4.0,5.0,,,,
211659,0,2.0,1.0,,,,,,
211660,5,0.0,4.0,,,,,,
211662,6,3.0,1.0,,,,,,
211665,0,6.0,8.0,,,,,,
211666,0,8.0,7.0,1.0,,,,,
211667,0,1.0,,,,,,,
211668,0,4.0,1.0,6.0,8.0,,,,
211669,8,,,,,,,,
211670,0,1.0,3.0,,,,,,
211671,2,0.0,8.0,3.0,1.0,,,,
211672,6,2.0,5.0,3.0,1.0,,,,
211673,0,8.0,6.0,,,,,,
211674,8,1.0,6.0,0.0,3.0,,,,
211675,0,4.0,8.0,5.0,,,,,
211676,0,,,,,,,,
211677,8,1.0,7.0,0.0,6.0,,,,
211678,2,0.0,3.0,6.0,4.0,,,,
211679,1,6.0,0.0,,,,,,
211680,0,,,,,,,,
211681,5,6.0,1.0,8.0,2.0,,,,
211682,0,,,,,,,,
211683,0,1.0,6.0,8.0,7.0,,,,
211684,0,,,,,,,,
211685,8,,,,,,,,
211686,8,,,,,,,,
211687,0,,,,,,,,
211688,6,8.0,1.0,7.0,,,,,
211689,8,1.0,,,,,,,
211690,2,0.0,3.0,7.0,6.0,,,,
211691,0,,,,,,,,
211692,1,3.0,6.0,8.0,0.0,,,,
211693,0,,,,,,,,
211694,6,8.0,3.0,4.0,1.0,,,,
211695,0,7.0,1.0,,,,,,
211696,0,,,,,,,,
211697,0,8.0,,,,,,,
211698,8,0.0,1.0,,,,,,
211699,0,8.0,,,,,,,
211700,0,8.0,1.0,6.0,3.0,,,,
211701,0,8.0,5.0,,,,,,
211702,0,,,,,,,,
211703,0,8.0,3.0,,,,,,
211704,0,,,,,,,,
211705,0,3.0,,,,,,,
211706,8,0.0,6.0,1.0,,,,,
211707,3,6.0,,,,,,,
211708,0,8.0,,,,,,,
211709,3,6.0,,,,,,,
211710,0,,,,,,,,
211711,1,4.0,0.0,2.0,3.0,,,,
211712,0,1.0,,,,,,,
211714,1,,,,,,,,
211716,1,0.0,,,,,,,
211717,1,2.0,0.0,,,,,,
211718,8,,,,,,,,
211719,0,8.0,3.0,,,,,,
211720,1,,,,,,,,
211721,3,,,,,,,,
211722,3,8.0,2.0,6.0,1.0,,,,
213257,8,1.0,,,,,,,
213258,0,,,,,,,,
213259,8,0.0,1.0,5.0,6.0,,,,
213260,1,8.0,0.0,,,,,,
213261,0,1.0,,,,,,,
213262,1,7.0,5.0,8.0,0.0,,,,
213263,1,0.0,,,,,,,
213264,8,1.0,,,,,,,
213266,0,,,,,,,,
213268,0,1.0,,,,,,,
213269,0,,,,,,,,
213271,0,,,,,,,,
213272,1,6.0,0.0,,,,,,
213274,0,6.0,,,,,,,
213275,3,4.0,0.0,6.0,,,,,
213276,0,6.0,1.0,,,,,,
213277,8,0.0,1.0,,,,,,
213278,0,8.0,6.0,,,,,,
213279,0,2.0,6.0,,,,,,
213280,0,8.0,,,,,,,
213281,8,6.0,1.0,,,,,,
213282,7,,,,,,,,
213283,0,8.0,1.0,2.0,,,,,
213284,1,0.0,,,,,,,
213285,0,2.0,8.0,,,,,,
213286,8,0.0,,,,,,,
213287,8,0.0,3.0,6.0,,,,,
213288,0,8.0,6.0,1.0,,,,,
213289,0,8.0,1.0,,,,,,
213290,6,0.0,8.0,,,,,,
213291,0,1.0,,,,,,,
213292,0,8.0,1.0,5.0,,,,,
213293,3,2.0,8.0,5.0,6.0,,,,
213294,6,1.0,0.0,5.0,8.0,,,,
213295,1,,,,,,,,
213296,8,0.0,,,,,,,
213297,1,,,,,,,,
213298,6,,,,,,,,
213299,0,8.0,1.0,7.0,,,,,
213300,0,8.0,4.0,5.0,3.0,,,,
213301,0,7.0,3.0,8.0,1.0,,,,
213302,1,0.0,8.0,,,,,,
213303,0,8.0,6.0,1.0,3.0,,,,
213304,0,,,,,,,,
213305,8,1.0,,,,,,,
213306,0,,,,,,,,
213307,0,,,,,,,,
213308,1,6.0,8.0,0.0,,,,,
213309,6,1.0,8.0,3.0,,,,,
213310,8,1.0,,,,,,,
213311,8,,,,,,,,
213312,5,1.0,8.0,6.0,2.0,,,,
213313,0,,,,,,,,
213314,1,,,,,,,,
213315,0,8.0,,,,,,,
213316,0,,,,,,,,
213317,0,8.0,1.0,7.0,5.0,,,,
213318,3,1.0,6.0,,,,,,
213321,0,8.0,,,,,,,
213322,8,1.0,,,,,,,
213323,0,1.0,,,,,,,
213324,1,,,,,,,,
213325,3,1.0,8.0,,,,,,
213326,0,3.0,6.0,5.0,1.0,,,,
213327,3,0.0,6.0,8.0,5.0,,,,
213328,0,6.0,1.0,5.0,8.0,,,,
213329,8,,,,,,,,
213330,0,8.0,6.0,1.0,4.0,,,,
213331,0,6.0,3.0,1.0,7.0,,,,
213332,1,0.0,,,,,,,
213333,7,0.0,1.0,,,,,,
213334,1,,,,,,,,
213335,1,0.0,6.0,,,,,,
213336,1,,,,,,,,
213337,8,0.0,1.0,6.0,3.0,,,,
213338,8,6.0,0.0,1.0,3.0,,,,
213339,7,,,,,,,,
213340,0,,,,,,,,
213341,6,8.0,5.0,0.0,3.0,,,,
213343,8,6.0,0.0,,,,,,
213344,6,1.0,,,,,,,
213345,1,8.0,3.0,,,,,,
213346,0,,,,,,,,
213347,8,1.0,0.0,7.0,3.0,,,,
213348,0,8.0,2.0,3.0,7.0,,,,
213349,1,6.0,0.0,,,,,,
213350,3,1.0,6.0,,,,,,
213351,0,,,,,,,,
213353,8,0.0,,,,,,,
213354,1,8.0,0.0,5.0,3.0,,,,
213355,0,8.0,,,,,,,
213356,8,,,,,,,,
213357,1,,,,,,,,
213358,0,1.0,8.0,,,,,,
213360,0,4.0,3.0,2.0,8.0,,,,
213361,0,8.0,3.0,1.0,7.0,,,,
213363,0,,,,,,,,
213364,0,,,,,,,,
213365,2,4.0,7.0,,,,,,
213366,0,8.0,,,,,,,
213367,0,6.0,8.0,,,,,,
213368,1,,,,,,,,
213369,5,,,,,,,,
213370,0,,,,,,,,
213371,6,2.0,3.0,4.0,,,,,
213372,0,1.0,,,,,,,
213373,0,2.0,3.0,,,,,,
213374,0,8.0,3.0,2.0,7.0,,,,
213375,0,,,,,,,,
213376,0,,,,,,,,
213377,0,2.0,5.0,8.0,1.0,,,,
213378,8,7.0,,,,,,,
213380,0,8.0,1.0,,,,,,
213381,6,3.0,,,,,,,
213382,1,,,,,,,,
213384,6,0.0,,,,,,,
213385,0,,,,,,,,
213386,8,1.0,6.0,,,,,,
213387,0,1.0,6.0,8.0,,,,,
213388,1,8.0,6.0,7.0,0.0,,,,
213389,1,0.0,8.0,6.0,3.0,,,,
213390,0,,,,,,,,
213391,0,1.0,,,,,,,
213392,0,,,,,,,,
213393,0,,,,,,,,
213394,1,8.0,6.0,,,,,,
213395,1,0.0,,,,,,,
213396,0,8.0,,,,,,,
213397,8,1.0,6.0,3.0,2.0,,,,
213398,3,5.0,8.0,0.0,1.0,,,,
213399,0,8.0,3.0,1.0,,,,,
213400,1,6.0,8.0,,,,,,
213401,0,,,,,,,,
213402,0,3.0,6.0,1.0,2.0,,,,
213404,8,5.0,4.0,6.0,0.0,,,,
213405,1,,,,,,,,
213406,1,0.0,8.0,,,,,,
213408,0,,,,,,,,
213409,0,8.0,,,,,,,
213410,1,,,,,,,,
213411,8,1.0,,,,,,,
213412,3,2.0,5.0,7.0,8.0,,,,
213414,1,,,,,,,,
213415,0,,,,,,,,
213416,0,8.0,3.0,6.0,1.0,,,,
213417,0,8.0,,,,,,,
213418,0,1.0,,,,,,,
213419,0,8.0,7.0,1.0,6.0,,,,
213420,0,3.0,8.0,,,,,,
213422,1,6.0,0.0,8.0,3.0,,,,
213424,1,,,,,,,,
213425,0,2.0,7.0,3.0,5.0,,,,
213426,0,8.0,,,,,,,
213427,6,0.0,8.0,3.0,5.0,,,,
213429,8,,,,,,,,
213430,1,,,,,,,,
213431,6,1.0,7.0,8.0,5.0,,,,
213432,1,8.0,6.0,,,,,,
213433,0,,,,,,,,
213434,1,6.0,,,,,,,
213435,0,8.0,1.0,,,,,,
213436,0,,,,,,,,
213437,1,0.0,8.0,3.0,6.0,,,,
213438,8,0.0,1.0,,,,,,
213439,0,1.0,,,,,,,
213440,1,6.0,,,,,,,
213441,1,,,,,,,,
213442,3,2.0,,,,,,,
213443,8,0.0,6.0,1.0,2.0,,,,
213444,0,8.0,1.0,,,,,,
213445,0,1.0,5.0,,,,,,
213446,0,7.0,8.0,3.0,6.0,,,,
213447,1,,,,,,,,
213448,6,2.0,8.0,3.0,4.0,,,,
213449,8,6.0,3.0,1.0,5.0,,,,
213450,0,7.0,1.0,2.0,8.0,,,,
213451,1,,,,,,,,
213452,8,3.0,1.0,6.0,,,,,
213453,1,,,,,,,,
213454,1,8.0,,,,,,,
213455,0,7.0,6.0,1.0,8.0,,,,
213456,1,,,,,,,,
213458,3,1.0,8.0,2.0,,,,,
213459,0,5.0,2.0,7.0,4.0,,,,
213460,1,3.0,0.0,6.0,8.0,,,,
213461,0,,,,,,,,
213462,1,6.0,8.0,5.0,,,,,
213463,0,,,,,,,,
213464,0,8.0,,,,,,,
213465,0,8.0,3.0,1.0,4.0,,,,
213466,8,0.0,1.0,4.0,6.0,,,,
213467,8,,,,,,,,
213468,7,0.0,,,,,,,
213469,1,,,,,,,,
213470,1,8.0,6.0,3.0,,,,,
213471,8,6.0,,,,,,,
213472,1,,,,,,,,
213473,6,0.0,1.0,8.0,3.0,,,,
213474,1,8.0,6.0,3.0,4.0,,,,
213475,0,,,,,,,,
213476,0,8.0,,,,,,,
213477,1,8.0,6.0,3.0,4.0,,,,
213478,1,,,,,,,,
213479,3,7.0,,,,,,,
213480,0,7.0,8.0,,,,,,
213481,3,8.0,6.0,4.0,,,,,
213482,1,8.0,0.0,,,,,,
213483,0,,,,,,,,
213484,8,0.0,1.0,,,,,,
213485,0,1.0,6.0,,,,,,
213486,8,1.0,,,,,,,
213487,1,8.0,,,,,,,
213488,0,7.0,8.0,4.0,2.0,,,,
213489,0,7.0,3.0,,,,,,
213490,0,1.0,7.0,8.0,4.0,,,,
213491,4,1.0,8.0,5.0,7.0,,,,
213492,1,6.0,,,,,,,
213493,3,6.0,8.0,2.0,4.0,,,,
213495,1,8.0,0.0,6.0,4.0,,,,
213496,0,,,,,,,,
213497,2,,,,,,,,
213498,0,8.0,3.0,6.0,2.0,,,,
213499,8,,,,,,,,
213500,0,,,,,,,,
213501,0,,,,,,,,
213502,0,8.0,,,,,,,
213503,0,8.0,1.0,,,,,,
213504,0,,,,,,,,
213505,0,8.0,1.0,7.0,,,,,
213507,0,3.0,7.0,4.0,1.0,,,,
213508,0,4.0,1.0,6.0,8.0,,,,
213509,6,8.0,,,,,,,
213510,0,6.0,1.0,8.0,3.0,,,,
213512,0,8.0,7.0,,,,,,
213513,0,,,,,,,,
213514,3,,,,,,,,
213515,0,1.0,3.0,,,,,,
213517,0,3.0,,,,,,,
213518,0,,,,,,,,
213519,1,8.0,0.0,,,,,,
213520,8,0.0,1.0,7.0,5.0,,,,
213521,1,8.0,0.0,,,,,,
213523,3,2.0,1.0,,,,,,
213524,8,1.0,6.0,3.0,0.0,,,,
213525,1,0.0,,,,,,,
213526,0,2.0,3.0,4.0,5.0,,,,
213527,1,8.0,0.0,6.0,3.0,,,,
213528,0,1.0,,,,,,,
213529,3,6.0,4.0,1.0,0.0,,,,
213530,8,0.0,,,,,,,
213531,1,,,,,,,,
213532,1,6.0,8.0,3.0,,,,,
213533,6,8.0,0.0,1.0,2.0,,,,
213534,1,,,,,,,,
213535,1,,,,,,,,
213536,1,8.0,2.0,6.0,5.0,,,,
213537,0,3.0,,,,,,,
213538,0,,,,,,,,
213539,0,,,,,,,,
213540,8,7.0,4.0,,,,,,
213541,1,0.0,4.0,2.0,8.0,,,,
213543,0,8.0,6.0,,,,,,
213545,2,8.0,7.0,6.0,5.0,,,,
213546,0,,,,,,,,
213547,8,6.0,5.0,2.0,7.0,,,,
213548,6,0.0,,,,,,,
213549,6,8.0,,,,,,,
213550,0,1.0,3.0,,,,,,
213551,0,6.0,1.0,,,,,,
213552,0,,,,,,,,
213553,0,8.0,7.0,,,,,,
213554,0,,,,,,,,
213555,0,2.0,6.0,1.0,,,,,
218886,1,8.0,7.0,3.0,5.0,,,,
218887,1,4.0,7.0,0.0,2.0,,,,
218889,0,,,,,,,,
218890,0,,,,,,,,
218891,7,,,,,,,,
218892,0,6.0,7.0,5.0,,,,,
218893,1,6.0,8.0,,,,,,
218894,0,8.0,7.0,,,,,,
218895,0,,,,,,,,
218896,1,,,,,,,,
218897,0,8.0,1.0,6.0,,,,,
218898,8,1.0,0.0,6.0,,,,,
218899,2,,,,,,,,
218902,3,0.0,,,,,,,
218904,0,8.0,,,,,,,
218906,0,7.0,3.0,6.0,1.0,,,,
218908,6,1.0,3.0,0.0,,,,,
218909,0,4.0,2.0,,,,,,
218912,0,6.0,8.0,1.0,7.0,,,,
218913,0,1.0,3.0,,,,,,
218914,0,8.0,1.0,6.0,,,,,
218915,8,7.0,1.0,0.0,2.0,,,,
218918,0,6.0,,,,,,,
218919,8,0.0,3.0,2.0,6.0,,,,
218920,0,,,,,,,,
218921,8,7.0,5.0,0.0,1.0,,,,
218924,8,,,,,,,,
218927,0,8.0,2.0,3.0,7.0,,,,
218929,0,,,,,,,,
218930,0,6.0,1.0,,,,,,
218931,3,6.0,8.0,0.0,1.0,,,,
218932,0,1.0,8.0,5.0,,,,,
218934,8,6.0,2.0,4.0,5.0,,,,
218936,0,8.0,,,,,,,
218937,8,0.0,3.0,1.0,6.0,,,,
218939,8,3.0,6.0,1.0,,,,,
218941,0,8.0,,,,,,,
218942,0,8.0,,,,,,,
218943,1,,,,,,,,
218944,0,6.0,7.0,,,,,,
218945,3,8.0,4.0,6.0,,,,,
218947,1,0.0,8.0,6.0,,,,,
218949,0,1.0,3.0,7.0,2.0,,,,
218951,0,1.0,,,,,,,
218952,0,6.0,,,,,,,
218953,8,0.0,,,,,,,
218954,1,6.0,8.0,,,,,,
218955,2,8.0,7.0,1.0,6.0,,,,
218956,1,8.0,0.0,6.0,3.0,,,,
218959,0,,,,,,,,
218960,0,8.0,1.0,,,,,,
218962,0,,,,,,,,
218964,0,1.0,,,,,,,
218965,8,0.0,2.0,6.0,,,,,
218966,8,,,,,,,,
218968,0,6.0,1.0,2.0,,,,,
218971,3,6.0,8.0,,,,,,
218972,7,6.0,5.0,,,,,,
218976,0,6.0,,,,,,,
218977,0,,,,,,,,
218978,0,6.0,,,,,,,
218979,6,8.0,1.0,2.0,,,,,
218980,6,,,,,,,,
218981,8,6.0,1.0,,,,,,
218982,0,8.0,7.0,1.0,,,,,
218983,2,,,,,,,,
218985,3,6.0,,,,,,,
218986,0,1.0,,,,,,,
218988,0,7.0,,,,,,,
218989,2,6.0,,,,,,,
218990,3,,,,,,,,
218991,0,,,,,,,,
218994,0,,,,,,,,
218995,8,4.0,3.0,6.0,2.0,,,,
218996,1,8.0,,,,,,,
218997,0,7.0,2.0,8.0,6.0,,,,
218998,3,6.0,2.0,8.0,,,,,
218999,8,,,,,,,,
219000,8,1.0,7.0,5.0,6.0,,,,
219002,0,8.0,1.0,,,,,,
219004,3,6.0,4.0,8.0,,,,,
219005,6,,,,,,,,
219007,8,7.0,1.0,5.0,6.0,,,,
219008,0,,,,,,,,
219009,1,3.0,0.0,4.0,,,,,
219011,0,8.0,6.0,,,,,,
219012,1,5.0,6.0,7.0,3.0,,,,
219013,0,5.0,1.0,4.0,6.0,,,,
219014,0,,,,,,,,
219016,0,7.0,4.0,2.0,1.0,,,,
219020,6,2.0,,,,,,,
219023,8,1.0,,,,,,,
219024,5,1.0,6.0,7.0,2.0,,,,
219026,0,3.0,2.0,,,,,,
219027,0,4.0,,,,,,,
219028,0,,,,,,,,
219030,0,,,,,,,,
219031,1,7.0,3.0,8.0,2.0,,,,
219032,0,8.0,4.0,,,,,,
219033,1,,,,,,,,
219034,0,8.0,1.0,5.0,4.0,,,,
219036,0,,,,,,,,
219038,6,,,,,,,,
219039,1,2.0,8.0,7.0,6.0,,,,
219041,0,7.0,1.0,8.0,,,,,
219042,7,1.0,0.0,,,,,,
219045,0,,,,,,,,
219047,1,,,,,,,,
219048,3,1.0,6.0,8.0,,,,,
219049,1,8.0,0.0,,,,,,
219050,1,8.0,7.0,3.0,6.0,,,,
219051,1,3.0,2.0,,,,,,
219053,1,8.0,6.0,,,,,,
219054,8,6.0,3.0,1.0,7.0,,,,
219056,0,5.0,3.0,6.0,,,,,
219057,0,8.0,1.0,6.0,7.0,,,,
219058,0,8.0,1.0,4.0,,,,,
219059,0,8.0,1.0,,,,,,
219060,0,,,,,,,,
219063,0,3.0,1.0,6.0,8.0,,,,
219064,8,7.0,6.0,5.0,1.0,,,,
219065,3,6.0,,,,,,,
219066,8,,,,,,,,
219067,1,0.0,8.0,,,,,,
219068,0,1.0,6.0,3.0,8.0,,,,
219069,0,,,,,,,,
219070,0,,,,,,,,
219072,0,6.0,8.0,4.0,7.0,,,,
219074,8,5.0,,,,,,,
219075,1,5.0,6.0,8.0,7.0,,,,
219076,1,0.0,8.0,6.0,5.0,,,,
219078,1,,,,,,,,
219081,0,8.0,,,,,,,
219082,3,6.0,4.0,8.0,,,,,
219084,1,0.0,6.0,,,,,,
219085,0,8.0,4.0,5.0,7.0,,,,
219087,8,1.0,3.0,7.0,6.0,,,,
219088,0,,,,,,,,
219089,0,1.0,4.0,8.0,,,,,
219090,0,1.0,,,,,,,
219091,0,7.0,1.0,2.0,4.0,,,,
219092,0,,,,,,,,
219093,7,,,,,,,,
219094,0,6.0,8.0,7.0,5.0,,,,
219096,0,8.0,,,,,,,
219098,0,,,,,,,,
219100,6,3.0,,,,,,,
219101,7,,,,,,,,
219104,8,7.0,5.0,,,,,,
219106,0,8.0,6.0,3.0,5.0,,,,
219107,8,,,,,,,,
219108,1,8.0,0.0,6.0,,,,,
219109,0,1.0,,,,,,,
219114,0,8.0,1.0,,,,,,
219115,0,,,,,,,,
219116,1,0.0,8.0,,,,,,
219119,0,8.0,6.0,2.0,7.0,,,,
219121,0,,,,,,,,
219122,0,4.0,6.0,,,,,,
219123,6,8.0,0.0,1.0,7.0,,,,
219124,6,1.0,8.0,,,,,,
219126,1,,,,,,,,
219127,0,5.0,8.0,2.0,7.0,,,,
219128,0,,,,,,,,
219129,0,8.0,6.0,4.0,2.0,,,,
219130,0,,,,,,,,
219132,0,,,,,,,,
219133,3,6.0,4.0,8.0,,,,,
219135,2,,,,,,,,
219137,0,8.0,3.0,4.0,5.0,,,,
219138,7,0.0,8.0,,,,,,
219139,0,6.0,,,,,,,
219141,0,1.0,2.0,7.0,8.0,,,,
219142,0,8.0,7.0,,,,,,
219145,0,6.0,1.0,8.0,5.0,,,,
219147,5,7.0,6.0,0.0,4.0,,,,
219148,8,0.0,3.0,,,,,,
219149,8,3.0,7.0,6.0,5.0,,,,
219150,6,8.0,0.0,2.0,,,,,
219151,8,0.0,,,,,,,
219152,0,2.0,4.0,8.0,3.0,,,,
220391,0,7.0,,,,,,,
220392,0,,,,,,,,
220394,6,,,,,,,,
220395,0,,,,,,,,
220396,8,6.0,0.0,3.0,2.0,,,,
220397,1,8.0,0.0,,,,,,
220398,7,1.0,,,,,,,
220399,8,1.0,0.0,,,,,,
220400,1,,,,,,,,
220401,0,,,,,,,,
220402,0,8.0,,,,,,,
220407,8,6.0,3.0,1.0,,,,,
220408,0,3.0,8.0,7.0,1.0,,,,
220410,6,7.0,8.0,0.0,1.0,,,,
220411,0,,,,,,,,
220413,1,8.0,6.0,3.0,,,,,
220415,7,4.0,,,,,,,
220416,0,,,,,,,,
220418,8,1.0,0.0,6.0,,,,,
220419,0,6.0,8.0,,,,,,
220420,1,8.0,3.0,6.0,,,,,
220422,0,,,,,,,,
220423,1,2.0,6.0,4.0,5.0,,,,
220424,6,,,,,,,,
220425,1,0.0,,,,,,,
220426,0,,,,,,,,
220427,0,8.0,7.0,6.0,,,,,
220428,0,7.0,,,,,,,
220431,8,0.0,,,,,,,
220432,8,1.0,3.0,,,,,,
220434,0,,,,,,,,
220435,1,8.0,6.0,3.0,,,,,
220436,3,8.0,6.0,,,,,,
220439,8,,,,,,,,
220441,0,2.0,4.0,5.0,7.0,,,,
220446,0,2.0,7.0,1.0,6.0,,,,
220447,7,1.0,0.0,,,,,,
220448,0,1.0,,,,,,,
220449,4,8.0,0.0,1.0,3.0,,,,
220450,3,6.0,,,,,,,
220452,0,,,,,,,,
220454,1,8.0,6.0,3.0,2.0,,,,
220455,0,,,,,,,,
220456,8,0.0,,,,,,,
220459,0,,,,,,,,
220461,8,3.0,1.0,,,,,,
220462,8,1.0,6.0,,,,,,
220463,3,0.0,8.0,,,,,,
220464,8,1.0,6.0,2.0,0.0,,,,
220465,1,,,,,,,,
220466,8,6.0,,,,,,,
220467,1,6.0,3.0,8.0,,,,,
220468,6,1.0,,,,,,,
220469,0,2.0,8.0,1.0,3.0,,,,
220470,3,6.0,0.0,8.0,1.0,,,,
220471,7,2.0,1.0,0.0,6.0,,,,
220472,0,,,,,,,,
220473,6,,,,,,,,
220475,0,3.0,6.0,,,,,,
220476,0,1.0,8.0,,,,,,
220477,6,2.0,1.0,0.0,7.0,,,,
220479,1,0.0,4.0,7.0,8.0,,,,
220481,0,8.0,6.0,1.0,2.0,,,,
220482,0,8.0,,,,,,,
220483,0,,,,,,,,
220484,0,8.0,1.0,,,,,,
220485,3,8.0,0.0,,,,,,
220487,3,6.0,1.0,8.0,2.0,,,,
220490,1,0.0,7.0,,,,,,
220491,1,5.0,4.0,6.0,7.0,,,,
220492,1,0.0,,,,,,,
220493,0,5.0,4.0,,,,,,
220494,8,3.0,6.0,1.0,,,,,
220495,8,7.0,0.0,3.0,2.0,,,,
220496,8,,,,,,,,
220498,0,,,,,,,,
220500,5,,,,,,,,
220501,0,8.0,1.0,4.0,6.0,,,,
220503,0,,,,,,,,
220505,0,7.0,1.0,8.0,6.0,,,,
220506,0,,,,,,,,
220507,0,,,,,,,,
220508,7,8.0,2.0,1.0,3.0,,,,
220509,3,5.0,,,,,,,
220510,8,6.0,0.0,5.0,7.0,,,,
220511,8,1.0,2.0,,,,,,
220513,6,8.0,1.0,7.0,3.0,,,,
220514,2,6.0,1.0,8.0,0.0,,,,
220515,0,1.0,,,,,,,
220516,2,6.0,3.0,,,,,,
220517,0,,,,,,,,
220518,8,6.0,5.0,1.0,7.0,,,,
220520,0,,,,,,,,
220521,3,6.0,,,,,,,
220523,2,3.0,6.0,1.0,,,,,
220524,0,8.0,7.0,5.0,1.0,,,,
220525,0,7.0,8.0,1.0,,,,,
220526,7,,,,,,,,
220527,1,,,,,,,,
220528,0,1.0,3.0,6.0,,,,,
220529,0,,,,,,,,
220530,0,,,,,,,,
220532,5,0.0,1.0,,,,,,
220533,3,6.0,2.0,8.0,,,,,
220535,0,,,,,,,,
220536,0,,,,,,,,
220537,0,8.0,,,,,,,
220539,8,6.0,1.0,7.0,5.0,,,,
220541,8,0.0,,,,,,,
220542,0,,,,,,,,
220543,8,1.0,0.0,,,,,,
220544,0,1.0,,,,,,,
220545,0,,,,,,,,
220547,8,,,,,,,,
220549,0,,,,,,,,
220552,0,8.0,2.0,,,,,,
220553,0,,,,,,,,
220555,8,2.0,3.0,6.0,1.0,,,,
220556,3,2.0,6.0,4.0,,,,,
220559,0,,,,,,,,
220560,0,2.0,6.0,1.0,8.0,,,,
220561,0,5.0,,,,,,,
220562,0,8.0,7.0,,,,,,
220565,0,4.0,8.0,1.0,7.0,,,,
220566,7,5.0,1.0,0.0,8.0,,,,
220567,0,8.0,,,,,,,
220569,6,1.0,8.0,3.0,5.0,,,,
220571,7,0.0,,,,,,,
220574,3,8.0,6.0,,,,,,
220575,0,,,,,,,,
220576,0,1.0,6.0,,,,,,
220577,1,,,,,,,,
220578,6,5.0,1.0,8.0,2.0,,,,
220579,1,,,,,,,,
220581,0,,,,,,,,
220582,3,6.0,,,,,,,
220583,0,,,,,,,,
220586,0,3.0,6.0,,,,,,
220589,6,,,,,,,,
220590,8,6.0,,,,,,,
221192,0,8.0,,,,,,,
221193,8,,,,,,,,
221194,0,,,,,,,,
221195,8,7.0,0.0,1.0,,,,,
