,0,1,2,3,4,5,6,7,8
172252,8,,,,,,,,
172253,8,4.0,0.0,1.0,6.0,,,,
172254,8,,,,,,,,
172256,8,3.0,,,,,,,
172257,1,0.0,5.0,,,,,,
172258,7,1.0,4.0,,,,,,
172259,4,8.0,,,,,,,
172260,1,,,,,,,,
172261,6,0.0,1.0,5.0,4.0,,,,
172262,4,1.0,6.0,,,,,,
172263,8,4.0,,,,,,,
172264,3,8.0,,,,,,,
172266,4,6.0,1.0,,,,,,
172267,7,,,,,,,,
172268,3,,,,,,,,
172270,7,4.0,6.0,0.0,1.0,,,,
172272,1,,,,,,,,
172273,7,1.0,3.0,8.0,,,,,
172274,0,4.0,7.0,1.0,,,,,
172275,7,1.0,8.0,4.0,,,,,
172276,1,8.0,,,,,,,
172277,7,1.0,,,,,,,
172279,0,6.0,1.0,7.0,5.0,,,,
172280,1,8.0,6.0,5.0,4.0,,,,
172281,8,4.0,0.0,2.0,1.0,,,,
172282,7,0.0,,,,,,,
172283,1,,,,,,,,
172284,7,1.0,3.0,6.0,,,,,
172286,7,,,,,,,,
172287,4,8.0,0.0,1.0,7.0,,,,
172288,6,0.0,5.0,2.0,1.0,,,,
172289,7,,,,,,,,
172291,2,1.0,,,,,,,
172292,7,1.0,6.0,,,,,,
172293,3,,,,,,,,
172294,5,6.0,1.0,2.0,,,,,
172295,5,2.0,3.0,0.0,1.0,,,,
172296,4,8.0,,,,,,,
172297,1,,,,,,,,
172298,6,,,,,,,,
172299,1,4.0,8.0,0.0,7.0,,,,
172300,4,8.0,2.0,1.0,7.0,,,,
172302,2,1.0,0.0,3.0,5.0,,,,
172303,1,8.0,4.0,,,,,,
172304,2,8.0,1.0,,,,,,
172305,7,1.0,,,,,,,
172306,8,1.0,6.0,4.0,0.0,,,,
172307,7,1.0,,,,,,,
172308,1,6.0,2.0,,,,,,
172309,7,,,,,,,,
172311,4,,,,,,,,
172312,7,1.0,3.0,,,,,,
172313,8,4.0,6.0,5.0,,,,,
172314,2,5.0,,,,,,,
172315,7,,,,,,,,
172316,3,1.0,5.0,,,,,,
172317,1,7.0,2.0,,,,,,
172318,7,3.0,4.0,8.0,,,,,
172745,6,5.0,1.0,0.0,8.0,,,,
172754,1,0.0,5.0,,,,,,
172768,7,0.0,3.0,,,,,,
172774,8,,,,,,,,
172782,7,4.0,1.0,,,,,,
172789,3,7.0,0.0,2.0,4.0,,,,
172794,4,8.0,2.0,1.0,,,,,
172798,1,3.0,0.0,8.0,,,,,
172809,4,8.0,3.0,1.0,2.0,,,,
172811,7,1.0,5.0,2.0,,,,,
172814,7,2.0,6.0,8.0,1.0,,,,
172817,7,6.0,,,,,,,
172818,6,1.0,0.0,,,,,,
172827,8,,,,,,,,
172832,6,1.0,8.0,0.0,7.0,,,,
172848,7,1.0,,,,,,,
172864,7,6.0,2.0,1.0,,,,,
172873,1,7.0,2.0,6.0,3.0,,,,
172874,6,4.0,,,,,,,
172882,3,1.0,6.0,,,,,,
172884,4,8.0,3.0,1.0,,,,,
172891,8,5.0,0.0,4.0,7.0,,,,
172897,7,4.0,,,,,,,
172918,0,1.0,3.0,8.0,2.0,,,,
172920,0,,,,,,,,
172935,7,6.0,5.0,3.0,1.0,,,,
172941,7,3.0,1.0,,,,,,
172943,7,2.0,4.0,6.0,5.0,,,,
172954,4,1.0,2.0,7.0,8.0,,,,
172956,6,1.0,7.0,0.0,8.0,,,,
172958,1,5.0,2.0,8.0,6.0,,,,
172974,7,1.0,,,,,,,
172981,6,8.0,4.0,7.0,,,,,
172982,3,1.0,4.0,,,,,,
172983,1,4.0,5.0,7.0,6.0,,,,
172985,1,,,,,,,,
172986,1,,,,,,,,
172987,8,3.0,7.0,4.0,6.0,,,,
172988,7,,,,,,,,
172989,8,,,,,,,,
172990,1,5.0,4.0,0.0,6.0,,,,
172991,8,,,,,,,,
172992,8,1.0,,,,,,,
172993,1,5.0,,,,,,,
172994,7,4.0,5.0,6.0,3.0,,,,
172995,1,8.0,4.0,7.0,2.0,,,,
172996,8,3.0,5.0,,,,,,
172997,1,6.0,,,,,,,
172998,7,1.0,,,,,,,
172999,6,3.0,8.0,,,,,,
173000,7,4.0,,,,,,,
173001,4,,,,,,,,
173002,8,4.0,,,,,,,
173003,0,,,,,,,,
173004,1,4.0,8.0,3.0,0.0,,,,
173005,1,0.0,6.0,2.0,3.0,,,,
173007,8,1.0,,,,,,,
173009,3,6.0,1.0,4.0,8.0,,,,
173010,5,1.0,8.0,7.0,2.0,,,,
173011,8,4.0,0.0,,,,,,
173012,3,7.0,1.0,0.0,5.0,,,,
173013,7,3.0,4.0,,,,,,
173014,6,,,,,,,,
173015,1,5.0,8.0,0.0,6.0,,,,
173016,3,7.0,5.0,6.0,1.0,,,,
173017,4,8.0,,,,,,,
173018,3,7.0,6.0,0.0,1.0,,,,
173019,4,8.0,2.0,7.0,6.0,,,,
173023,5,8.0,,,,,,,
173024,7,,,,,,,,
173025,4,8.0,1.0,,,,,,
173026,2,,,,,,,,
173027,7,6.0,5.0,8.0,1.0,,,,
173032,0,1.0,,,,,,,
173033,8,6.0,4.0,5.0,,,,,
173034,7,1.0,4.0,3.0,0.0,,,,
173036,7,1.0,,,,,,,
173038,6,7.0,8.0,,,,,,
173042,3,1.0,6.0,7.0,,,,,
173043,6,5.0,,,,,,,
173044,5,,,,,,,,
173045,5,8.0,6.0,3.0,,,,,
173046,4,8.0,,,,,,,
173047,4,8.0,,,,,,,
173049,4,,,,,,,,
173050,4,8.0,,,,,,,
173051,8,6.0,1.0,0.0,2.0,,,,
173052,8,4.0,6.0,1.0,,,,,
173053,1,0.0,,,,,,,
173054,8,,,,,,,,
173055,1,,,,,,,,
173056,1,8.0,,,,,,,
173057,6,,,,,,,,
173058,6,1.0,0.0,2.0,8.0,,,,
173059,4,8.0,0.0,2.0,7.0,,,,
173060,1,6.0,8.0,0.0,,,,,
173061,3,7.0,,,,,,,
173062,7,1.0,0.0,4.0,6.0,,,,
173063,4,,,,,,,,
173064,1,,,,,,,,
173065,1,7.0,5.0,,,,,,
173066,8,7.0,3.0,,,,,,
173067,1,0.0,,,,,,,
173068,0,8.0,4.0,2.0,6.0,,,,
173069,5,1.0,6.0,2.0,8.0,,,,
173070,5,4.0,6.0,7.0,3.0,,,,
173071,1,6.0,0.0,7.0,4.0,,,,
173072,7,1.0,,,,,,,
173073,6,5.0,3.0,1.0,0.0,,,,
173074,8,4.0,6.0,2.0,0.0,,,,
173075,1,4.0,8.0,,,,,,
173076,7,,,,,,,,
173077,8,3.0,,,,,,,
173079,8,,,,,,,,
173080,7,0.0,5.0,1.0,6.0,,,,
173083,1,5.0,0.0,6.0,,,,,
173084,1,4.0,8.0,,,,,,
173085,1,,,,,,,,
173087,4,,,,,,,,
173088,1,7.0,6.0,,,,,,
173089,3,0.0,8.0,6.0,5.0,,,,
173091,3,,,,,,,,
173092,1,8.0,,,,,,,
173093,6,1.0,,,,,,,
173094,5,1.0,,,,,,,
173095,5,1.0,,,,,,,
173096,6,,,,,,,,
173097,8,4.0,,,,,,,
173098,4,8.0,7.0,2.0,0.0,,,,
173101,1,0.0,7.0,2.0,6.0,,,,
173102,1,8.0,7.0,,,,,,
173103,8,4.0,2.0,6.0,7.0,,,,
173104,4,3.0,,,,,,,
173105,4,8.0,,,,,,,
173106,8,,,,,,,,
173107,4,6.0,,,,,,,
173108,8,0.0,6.0,1.0,4.0,,,,
173110,1,7.0,,,,,,,
173111,8,4.0,,,,,,,
173112,1,3.0,0.0,5.0,7.0,,,,
173113,8,,,,,,,,
173114,8,2.0,,,,,,,
173115,6,3.0,1.0,,,,,,
173116,5,4.0,8.0,1.0,6.0,,,,
173117,0,1.0,6.0,4.0,,,,,
173118,8,4.0,1.0,2.0,7.0,,,,
173119,7,6.0,1.0,5.0,3.0,,,,
173120,7,3.0,4.0,8.0,0.0,,,,
173121,1,7.0,6.0,3.0,,,,,
173122,4,1.0,,,,,,,
173123,8,,,,,,,,
173124,2,3.0,0.0,4.0,8.0,,,,
173125,8,4.0,1.0,2.0,5.0,,,,
173126,8,7.0,5.0,0.0,4.0,,,,
173127,6,,,,,,,,
173128,3,7.0,6.0,5.0,8.0,,,,
173129,4,8.0,,,,,,,
173130,3,5.0,7.0,,,,,,
173131,1,0.0,7.0,,,,,,
173132,7,1.0,,,,,,,
173133,7,,,,,,,,
173134,1,7.0,3.0,0.0,6.0,,,,
173135,1,8.0,,,,,,,
173136,1,,,,,,,,
173138,1,0.0,,,,,,,
173139,1,3.0,7.0,,,,,,
173140,7,0.0,1.0,,,,,,
173141,4,3.0,6.0,8.0,,,,,
173142,8,1.0,,,,,,,
173143,4,8.0,3.0,0.0,2.0,,,,
173144,8,4.0,,,,,,,
173145,8,4.0,1.0,,,,,,
173146,1,3.0,0.0,4.0,,,,,
173147,4,1.0,8.0,2.0,0.0,,,,
173148,8,1.0,2.0,5.0,6.0,,,,
173151,8,0.0,5.0,6.0,,,,,
173152,6,5.0,0.0,,,,,,
173154,4,8.0,3.0,7.0,6.0,,,,
173155,8,,,,,,,,
173157,6,4.0,8.0,0.0,7.0,,,,
173158,1,3.0,7.0,2.0,,,,,
173159,3,1.0,,,,,,,
173161,7,1.0,0.0,4.0,6.0,,,,
173162,0,2.0,,,,,,,
173163,8,4.0,,,,,,,
173164,8,1.0,4.0,3.0,5.0,,,,
173165,8,,,,,,,,
173166,1,,,,,,,,
173167,1,8.0,,,,,,,
173168,2,,,,,,,,
173170,5,,,,,,,,
173171,7,,,,,,,,
173172,8,4.0,,,,,,,
173173,8,4.0,,,,,,,
173174,7,,,,,,,,
173176,7,,,,,,,,
173177,0,1.0,,,,,,,
173178,1,5.0,6.0,,,,,,
173179,4,8.0,,,,,,,
173180,7,,,,,,,,
173181,1,,,,,,,,
173182,1,5.0,0.0,4.0,6.0,,,,
173183,7,,,,,,,,
173184,2,,,,,,,,
173185,7,,,,,,,,
173187,3,8.0,2.0,,,,,,
173188,1,3.0,7.0,,,,,,
173189,1,4.0,,,,,,,
173190,1,8.0,6.0,7.0,5.0,,,,
173192,4,3.0,8.0,5.0,,,,,
173194,8,0.0,4.0,,,,,,
173195,1,6.0,0.0,,,,,,
173196,1,6.0,0.0,7.0,,,,,
173197,1,8.0,,,,,,,
173198,7,2.0,4.0,8.0,3.0,,,,
173199,0,2.0,1.0,6.0,,,,,
173200,0,2.0,,,,,,,
173202,4,8.0,,,,,,,
173203,5,6.0,1.0,0.0,8.0,,,,
173204,8,4.0,7.0,1.0,2.0,,,,
173205,7,1.0,3.0,,,,,,
173206,1,7.0,4.0,,,,,,
173207,1,,,,,,,,
173208,5,,,,,,,,
173209,3,8.0,0.0,5.0,6.0,,,,
173210,3,8.0,6.0,4.0,,,,,
173212,1,7.0,5.0,,,,,,
173213,8,,,,,,,,
173214,8,1.0,0.0,6.0,7.0,,,,
173215,8,1.0,6.0,,,,,,
173216,8,4.0,1.0,2.0,6.0,,,,
173217,7,,,,,,,,
173218,5,8.0,6.0,3.0,,,,,
173220,6,,,,,,,,
173221,8,4.0,,,,,,,
173222,6,7.0,8.0,,,,,,
173224,1,6.0,7.0,,,,,,
173225,5,,,,,,,,
173227,1,6.0,3.0,5.0,0.0,,,,
173228,7,1.0,,,,,,,
173231,0,,,,,,,,
173232,8,4.0,3.0,6.0,5.0,,,,
173234,7,3.0,,,,,,,
173235,6,1.0,8.0,5.0,7.0,,,,
173236,8,4.0,1.0,3.0,2.0,,,,
173237,7,1.0,3.0,,,,,,
173557,6,,,,,,,,
173571,1,,,,,,,,
173573,6,8.0,1.0,4.0,3.0,,,,
173581,7,,,,,,,,
173585,7,8.0,4.0,3.0,,,,,
173601,6,4.0,3.0,7.0,2.0,,,,
173611,7,2.0,5.0,1.0,3.0,,,,
173615,0,,,,,,,,
173618,7,6.0,0.0,2.0,1.0,,,,
173621,1,7.0,6.0,0.0,8.0,,,,
173625,0,,,,,,,,
173643,7,,,,,,,,
173647,1,7.0,4.0,8.0,3.0,,,,
173648,7,6.0,1.0,3.0,0.0,,,,
173655,0,5.0,7.0,6.0,,,,,
173660,1,7.0,6.0,0.0,8.0,,,,
173662,0,3.0,7.0,,,,,,
173663,1,0.0,6.0,,,,,,
173673,2,1.0,7.0,0.0,6.0,,,,
173676,4,8.0,,,,,,,
173677,6,1.0,4.0,8.0,3.0,,,,
173693,1,7.0,,,,,,,
173721,8,4.0,0.0,,,,,,
173723,6,1.0,4.0,2.0,0.0,,,,
173725,7,,,,,,,,
173758,1,7.0,,,,,,,
173767,4,8.0,3.0,,,,,,
174315,1,7.0,,,,,,,
174376,7,5.0,0.0,3.0,2.0,,,,
174403,3,1.0,6.0,,,,,,
174426,6,0.0,1.0,8.0,4.0,,,,
174434,7,4.0,6.0,2.0,5.0,,,,
174445,6,0.0,2.0,4.0,8.0,,,,
174461,0,4.0,,,,,,,
174474,8,3.0,1.0,4.0,0.0,,,,
174477,1,2.0,7.0,0.0,6.0,,,,
174500,6,7.0,1.0,,,,,,
174529,6,4.0,3.0,5.0,2.0,,,,
174537,1,0.0,,,,,,,
174543,2,0.0,7.0,3.0,,,,,
174545,8,,,,,,,,
174546,5,0.0,6.0,7.0,2.0,,,,
174547,4,8.0,1.0,,,,,,
174548,1,,,,,,,,
174549,8,4.0,6.0,1.0,7.0,,,,
174550,1,6.0,8.0,0.0,,,,,
174551,3,,,,,,,,
174552,6,7.0,2.0,4.0,1.0,,,,
174553,8,6.0,7.0,1.0,5.0,,,,
174555,7,,,,,,,,
174556,2,0.0,,,,,,,
174558,1,6.0,4.0,,,,,,
174559,3,,,,,,,,
174560,8,1.0,,,,,,,
174561,6,8.0,5.0,4.0,,,,,
174562,1,4.0,7.0,6.0,8.0,,,,
174563,0,1.0,7.0,3.0,4.0,,,,
174565,6,3.0,8.0,1.0,,,,,
174566,8,1.0,,,,,,,
174567,7,1.0,6.0,,,,,,
174568,7,,,,,,,,
174569,7,,,,,,,,
174570,1,8.0,,,,,,,
174571,1,3.0,0.0,,,,,,
174572,1,6.0,4.0,8.0,2.0,,,,
174574,8,4.0,6.0,,,,,,
174575,7,2.0,,,,,,,
174576,1,8.0,3.0,7.0,2.0,,,,
174577,3,1.0,,,,,,,
174579,6,4.0,5.0,7.0,1.0,,,,
174581,3,1.0,,,,,,,
174583,0,6.0,1.0,,,,,,
174584,1,7.0,8.0,6.0,5.0,,,,
174585,7,1.0,0.0,,,,,,
174586,6,,,,,,,,
174587,1,,,,,,,,
174588,7,,,,,,,,
174591,1,,,,,,,,
174592,7,3.0,,,,,,,
174593,1,,,,,,,,
174594,4,8.0,7.0,,,,,,
174595,8,4.0,,,,,,,
174596,8,7.0,,,,,,,
174597,5,8.0,3.0,4.0,1.0,,,,
174598,1,6.0,8.0,,,,,,
174599,0,1.0,8.0,6.0,7.0,,,,
174601,8,0.0,,,,,,,
174602,7,,,,,,,,
174603,8,4.0,1.0,,,,,,
174604,0,6.0,1.0,8.0,4.0,,,,
174605,0,,,,,,,,
174606,7,8.0,2.0,4.0,5.0,,,,
174607,7,,,,,,,,
174608,1,,,,,,,,
174609,1,0.0,6.0,,,,,,
174610,8,4.0,,,,,,,
174611,1,4.0,8.0,,,,,,
174612,8,4.0,2.0,1.0,0.0,,,,
174614,7,1.0,0.0,5.0,8.0,,,,
174615,1,,,,,,,,
174616,1,0.0,,,,,,,
174617,1,0.0,6.0,2.0,7.0,,,,
174618,1,7.0,5.0,4.0,6.0,,,,
174619,8,6.0,3.0,2.0,,,,,
174620,5,3.0,2.0,4.0,8.0,,,,
174621,8,3.0,7.0,2.0,1.0,,,,
174623,1,6.0,5.0,,,,,,
174624,2,7.0,5.0,0.0,3.0,,,,
174625,1,2.0,7.0,0.0,6.0,,,,
174626,1,5.0,,,,,,,
174627,7,2.0,,,,,,,
174628,4,8.0,,,,,,,
174629,7,,,,,,,,
174630,1,7.0,,,,,,,
174631,6,1.0,,,,,,,
174632,7,1.0,8.0,,,,,,
174633,8,4.0,,,,,,,
174634,1,,,,,,,,
174635,1,6.0,0.0,,,,,,
174636,6,,,,,,,,
174637,7,,,,,,,,
174638,6,7.0,0.0,,,,,,
174639,7,1.0,0.0,,,,,,
174640,2,,,,,,,,
174641,6,1.0,,,,,,,
174642,7,8.0,,,,,,,
174643,3,7.0,6.0,1.0,4.0,,,,
174644,6,0.0,5.0,1.0,,,,,
174645,1,7.0,,,,,,,
174646,1,7.0,,,,,,,
174647,1,7.0,4.0,8.0,6.0,,,,
174648,1,0.0,4.0,3.0,6.0,,,,
174649,8,7.0,5.0,2.0,6.0,,,,
174650,8,4.0,,,,,,,
174651,0,6.0,1.0,5.0,2.0,,,,
174653,1,7.0,8.0,6.0,4.0,,,,
174654,7,1.0,6.0,,,,,,
174655,6,4.0,3.0,5.0,2.0,,,,
174656,7,4.0,8.0,6.0,,,,,
174657,1,7.0,0.0,8.0,5.0,,,,
174658,1,4.0,,,,,,,
174659,8,,,,,,,,
174661,3,1.0,,,,,,,
174662,8,4.0,,,,,,,
174665,7,1.0,6.0,5.0,0.0,,,,
174666,1,2.0,7.0,0.0,3.0,,,,
174667,1,,,,,,,,
174668,1,8.0,0.0,7.0,2.0,,,,
174670,6,1.0,0.0,,,,,,
174671,1,,,,,,,,
174672,1,,,,,,,,
174673,4,,,,,,,,
174674,8,3.0,0.0,6.0,2.0,,,,
174675,1,7.0,,,,,,,
174677,1,,,,,,,,
174678,7,1.0,4.0,2.0,0.0,,,,
174680,4,1.0,,,,,,,
174681,8,3.0,5.0,4.0,,,,,
174682,1,4.0,,,,,,,
174683,7,0.0,8.0,6.0,1.0,,,,
174684,7,6.0,0.0,8.0,1.0,,,,
174685,8,4.0,3.0,,,,,,
174686,7,1.0,,,,,,,
174687,7,1.0,3.0,,,,,,
174688,6,8.0,5.0,4.0,3.0,,,,
174689,1,6.0,,,,,,,
174690,1,,,,,,,,
174691,0,6.0,5.0,,,,,,
174692,4,1.0,3.0,0.0,5.0,,,,
174693,8,4.0,,,,,,,
174694,1,,,,,,,,
174695,6,1.0,0.0,7.0,,,,,
174697,1,5.0,4.0,,,,,,
174698,4,1.0,8.0,0.0,2.0,,,,
174699,7,1.0,4.0,8.0,0.0,,,,
174700,1,7.0,8.0,,,,,,
174701,8,4.0,6.0,5.0,3.0,,,,
174702,7,,,,,,,,
174703,7,1.0,0.0,,,,,,
174704,1,7.0,8.0,,,,,,
174705,8,3.0,,,,,,,
174706,7,1.0,0.0,3.0,8.0,,,,
174708,1,7.0,0.0,3.0,6.0,,,,
174709,7,,,,,,,,
174711,7,1.0,0.0,4.0,6.0,,,,
174712,1,,,,,,,,
174713,1,,,,,,,,
174714,3,2.0,8.0,1.0,7.0,,,,
174715,1,4.0,0.0,,,,,,
174716,3,,,,,,,,
174718,3,8.0,4.0,7.0,1.0,,,,
174719,3,6.0,8.0,7.0,,,,,
174720,8,4.0,6.0,3.0,2.0,,,,
174721,1,0.0,7.0,4.0,5.0,,,,
174722,8,7.0,5.0,3.0,4.0,,,,
174724,7,1.0,3.0,8.0,2.0,,,,
174725,7,,,,,,,,
174726,7,3.0,,,,,,,
174727,1,7.0,8.0,6.0,2.0,,,,
174728,7,8.0,6.0,,,,,,
174729,6,2.0,1.0,7.0,4.0,,,,
174730,1,,,,,,,,
174731,8,4.0,,,,,,,
174732,7,1.0,6.0,,,,,,
174733,7,3.0,,,,,,,
174734,3,6.0,4.0,1.0,0.0,,,,
174735,7,,,,,,,,
174737,7,3.0,8.0,1.0,6.0,,,,
174738,7,3.0,6.0,5.0,,,,,
174739,6,0.0,,,,,,,
174740,1,4.0,3.0,7.0,5.0,,,,
174742,3,0.0,1.0,,,,,,
174743,1,0.0,,,,,,,
174744,4,8.0,6.0,3.0,0.0,,,,
174745,1,,,,,,,,
174746,5,7.0,4.0,,,,,,
174747,7,1.0,,,,,,,
174748,6,3.0,5.0,4.0,8.0,,,,
174749,1,6.0,7.0,8.0,5.0,,,,
174750,1,0.0,7.0,3.0,6.0,,,,
174751,7,,,,,,,,
174752,8,3.0,5.0,,,,,,
174753,7,,,,,,,,
174754,5,7.0,6.0,4.0,8.0,,,,
174755,1,7.0,4.0,8.0,,,,,
174757,7,5.0,4.0,3.0,6.0,,,,
174758,7,8.0,1.0,2.0,6.0,,,,
174759,8,5.0,,,,,,,
174761,0,6.0,1.0,,,,,,
174762,0,5.0,1.0,2.0,3.0,,,,
174763,1,7.0,0.0,4.0,8.0,,,,
174764,1,,,,,,,,
174765,3,,,,,,,,
174766,3,7.0,8.0,,,,,,
174767,8,5.0,4.0,3.0,7.0,,,,
174768,8,,,,,,,,
174769,5,1.0,2.0,8.0,7.0,,,,
174770,1,7.0,2.0,8.0,6.0,,,,
174771,7,4.0,,,,,,,
174772,4,0.0,6.0,7.0,1.0,,,,
174773,7,0.0,1.0,,,,,,
174774,7,1.0,0.0,6.0,2.0,,,,
174775,3,8.0,,,,,,,
174776,8,7.0,,,,,,,
174777,1,8.0,7.0,,,,,,
174778,8,6.0,,,,,,,
174779,7,4.0,,,,,,,
174780,8,4.0,,,,,,,
174781,1,0.0,8.0,4.0,5.0,,,,
174782,6,1.0,4.0,,,,,,
174783,0,5.0,1.0,4.0,,,,,
174784,5,7.0,4.0,,,,,,
174785,7,6.0,,,,,,,
174786,8,4.0,,,,,,,
174787,2,0.0,6.0,,,,,,
174788,1,4.0,8.0,,,,,,
174790,8,6.0,4.0,7.0,2.0,,,,
174791,8,,,,,,,,
174792,7,,,,,,,,
174793,4,7.0,1.0,8.0,5.0,,,,
174795,1,5.0,6.0,,,,,,
174796,3,4.0,7.0,2.0,8.0,,,,
174797,7,3.0,8.0,5.0,0.0,,,,
174798,1,7.0,3.0,,,,,,
175523,5,1.0,2.0,3.0,8.0,,,,
175524,1,,,,,,,,
175525,1,7.0,6.0,,,,,,
175528,1,8.0,,,,,,,
175529,1,5.0,7.0,6.0,8.0,,,,
175530,4,8.0,7.0,,,,,,
175531,7,,,,,,,,
175532,6,5.0,,,,,,,
175533,3,6.0,4.0,8.0,1.0,,,,
175535,1,,,,,,,,
175537,1,4.0,6.0,,,,,,
175538,7,6.0,8.0,,,,,,
175539,8,4.0,,,,,,,
175541,1,6.0,2.0,,,,,,
175542,0,4.0,1.0,,,,,,
175543,0,8.0,2.0,1.0,4.0,,,,
175544,1,7.0,,,,,,,
175547,8,,,,,,,,
175548,7,3.0,1.0,8.0,2.0,,,,
175549,7,1.0,6.0,3.0,0.0,,,,
175550,8,0.0,6.0,,,,,,
175551,6,3.0,5.0,7.0,2.0,,,,
175552,3,,,,,,,,
175553,7,8.0,1.0,2.0,4.0,,,,
175555,4,8.0,0.0,,,,,,
175556,1,0.0,,,,,,,
175557,1,8.0,6.0,4.0,2.0,,,,
175558,1,6.0,5.0,,,,,,
175559,8,6.0,5.0,4.0,,,,,
175560,8,,,,,,,,
175561,8,7.0,2.0,,,,,,
175562,4,0.0,,,,,,,
175563,1,0.0,4.0,,,,,,
175564,7,8.0,1.0,2.0,4.0,,,,
175565,7,3.0,6.0,0.0,,,,,
175567,8,4.0,6.0,5.0,,,,,
175569,7,3.0,8.0,4.0,,,,,
175570,7,,,,,,,,
175571,7,1.0,5.0,6.0,,,,,
175572,6,0.0,1.0,5.0,7.0,,,,
175574,1,3.0,6.0,7.0,8.0,,,,
175575,6,1.0,8.0,5.0,,,,,
175576,3,1.0,8.0,,,,,,
175577,7,,,,,,,,
175578,7,0.0,1.0,,,,,,
175579,5,8.0,6.0,4.0,3.0,,,,
175580,7,0.0,6.0,4.0,5.0,,,,
175582,6,5.0,3.0,4.0,8.0,,,,
175584,1,0.0,6.0,,,,,,
175585,8,3.0,4.0,7.0,0.0,,,,
175587,7,1.0,4.0,2.0,0.0,,,,
175588,1,0.0,2.0,,,,,,
175589,0,5.0,7.0,2.0,1.0,,,,
175590,2,8.0,7.0,1.0,4.0,,,,
175592,1,3.0,0.0,6.0,4.0,,,,
175593,1,7.0,6.0,0.0,,,,,
175594,2,7.0,,,,,,,
175595,5,6.0,,,,,,,
175596,7,,,,,,,,
175597,8,,,,,,,,
175598,1,8.0,,,,,,,
175599,6,1.0,4.0,8.0,3.0,,,,
175600,7,3.0,,,,,,,
175601,1,,,,,,,,
175602,8,6.0,5.0,3.0,0.0,,,,
175603,8,0.0,6.0,,,,,,
175604,1,,,,,,,,
175605,0,1.0,2.0,6.0,7.0,,,,
175606,1,3.0,,,,,,,
175607,1,4.0,7.0,2.0,,,,,
175608,6,5.0,0.0,,,,,,
175610,7,1.0,2.0,3.0,5.0,,,,
175611,0,5.0,1.0,2.0,3.0,,,,
175612,8,3.0,1.0,,,,,,
175613,8,2.0,1.0,,,,,,
175615,8,4.0,,,,,,,
175616,3,7.0,4.0,,,,,,
175618,1,,,,,,,,
175620,6,8.0,4.0,7.0,3.0,,,,
175622,1,7.0,,,,,,,
175623,6,,,,,,,,
175624,6,1.0,4.0,0.0,2.0,,,,
175626,1,4.0,,,,,,,
175627,6,7.0,2.0,3.0,1.0,,,,
175628,8,4.0,5.0,,,,,,
175629,7,1.0,,,,,,,
175630,1,8.0,0.0,5.0,,,,,
175631,7,6.0,,,,,,,
175633,1,6.0,7.0,,,,,,
175634,8,,,,,,,,
175635,1,,,,,,,,
175636,1,,,,,,,,
175637,7,3.0,4.0,5.0,0.0,,,,
175638,3,,,,,,,,
175639,4,7.0,8.0,,,,,,
175640,4,8.0,2.0,,,,,,
175641,7,8.0,6.0,,,,,,
175642,1,0.0,4.0,6.0,3.0,,,,
175643,6,8.0,0.0,1.0,7.0,,,,
175645,6,4.0,7.0,,,,,,
175646,6,1.0,3.0,5.0,,,,,
175647,6,1.0,,,,,,,
175648,8,7.0,1.0,,,,,,
175649,1,8.0,,,,,,,
175650,7,1.0,,,,,,,
175651,1,4.0,0.0,,,,,,
175652,7,1.0,0.0,5.0,8.0,,,,
175653,7,1.0,,,,,,,
175654,5,8.0,3.0,4.0,1.0,,,,
175655,1,6.0,,,,,,,
175657,1,0.0,7.0,6.0,4.0,,,,
175659,6,2.0,1.0,4.0,8.0,,,,
175660,7,1.0,6.0,,,,,,
175662,7,1.0,0.0,6.0,3.0,,,,
175664,1,5.0,8.0,4.0,6.0,,,,
175665,4,,,,,,,,
175666,5,8.0,7.0,6.0,4.0,,,,
175668,6,,,,,,,,
175669,1,,,,,,,,
175670,1,7.0,0.0,3.0,6.0,,,,
175672,6,1.0,0.0,,,,,,
175673,1,4.0,,,,,,,
175674,5,,,,,,,,
175675,4,8.0,1.0,,,,,,
175676,7,1.0,2.0,0.0,4.0,,,,
175677,1,0.0,6.0,8.0,4.0,,,,
175678,6,8.0,,,,,,,
175679,4,2.0,5.0,1.0,,,,,
175680,7,0.0,2.0,,,,,,
175681,7,,,,,,,,
175683,7,1.0,8.0,0.0,4.0,,,,
175684,1,2.0,,,,,,,
175685,5,,,,,,,,
175686,7,1.0,,,,,,,
175687,8,,,,,,,,
175688,6,0.0,1.0,3.0,4.0,,,,
175689,0,6.0,5.0,,,,,,
175690,8,4.0,,,,,,,
175691,7,8.0,1.0,2.0,3.0,,,,
175692,3,4.0,1.0,7.0,5.0,,,,
175693,6,3.0,0.0,1.0,,,,,
175694,6,4.0,7.0,5.0,3.0,,,,
175696,2,,,,,,,,
175697,8,5.0,4.0,2.0,6.0,,,,
175698,1,7.0,4.0,0.0,,,,,
175700,8,4.0,5.0,7.0,2.0,,,,
175701,6,0.0,,,,,,,
175702,4,8.0,,,,,,,
175703,8,4.0,7.0,1.0,,,,,
175704,8,6.0,5.0,4.0,,,,,
175705,8,6.0,1.0,,,,,,
175708,7,4.0,8.0,1.0,,,,,
175709,7,1.0,6.0,,,,,,
175711,1,,,,,,,,
175712,4,,,,,,,,
175713,0,6.0,1.0,2.0,8.0,,,,
