,0,1,2,3,4,5,6,7,8
18991,7,,,,,,,,
18992,8,4.0,3.0,7.0,5.0,,,,
18994,0,2.0,5.0,1.0,3.0,,,,
18995,1,0.0,,,,,,,
18998,0,3.0,,,,,,,
18999,5,,,,,,,,
19000,4,,,,,,,,
19003,5,,,,,,,,
19004,6,,,,,,,,
19009,1,4.0,3.0,0.0,,,,,
19010,3,1.0,7.0,4.0,2.0,,,,
19011,3,1.0,7.0,,,,,,
19013,0,2.0,,,,,,,
19015,8,4.0,3.0,6.0,7.0,,,,
19016,3,2.0,,,,,,,
19017,8,1.0,,,,,,,
19161,7,1.0,3.0,,,,,,
19163,8,3.0,4.0,7.0,5.0,,,,
19164,4,1.0,2.0,7.0,0.0,,,,
19166,1,4.0,,,,,,,
19167,4,,,,,,,,
19168,4,8.0,0.0,3.0,2.0,,,,
19169,5,,,,,,,,
19170,1,,,,,,,,
19172,7,4.0,6.0,2.0,8.0,,,,
19176,8,4.0,,,,,,,
19177,4,0.0,1.0,7.0,3.0,,,,
19185,8,4.0,7.0,,,,,,
19187,8,1.0,3.0,4.0,5.0,,,,
19189,4,,,,,,,,
19191,3,2.0,7.0,6.0,5.0,,,,
19192,4,3.0,7.0,1.0,,,,,
19193,8,,,,,,,,
19198,1,,,,,,,,
19199,8,4.0,7.0,6.0,1.0,,,,
19202,3,5.0,0.0,6.0,4.0,,,,
19204,1,,,,,,,,
19205,4,3.0,0.0,1.0,7.0,,,,
19206,1,3.0,4.0,,,,,,
19209,8,7.0,1.0,6.0,5.0,,,,
19210,8,1.0,7.0,2.0,,,,,
19212,7,3.0,1.0,,,,,,
19213,5,2.0,0.0,4.0,6.0,,,,
19214,2,3.0,,,,,,,
19215,1,7.0,4.0,8.0,6.0,,,,
19217,2,,,,,,,,
19223,8,7.0,,,,,,,
19225,1,7.0,4.0,2.0,3.0,,,,
19227,2,,,,,,,,
19228,8,4.0,7.0,1.0,3.0,,,,
19229,4,,,,,,,,
19230,8,,,,,,,,
19237,1,4.0,0.0,7.0,8.0,,,,
19240,1,,,,,,,,
19241,4,2.0,,,,,,,
19242,2,,,,,,,,
19243,1,8.0,3.0,6.0,,,,,
19244,4,2.0,1.0,5.0,0.0,,,,
19245,7,4.0,,,,,,,
19248,8,,,,,,,,
19250,8,7.0,5.0,1.0,4.0,,,,
19252,1,0.0,,,,,,,
19253,3,7.0,5.0,2.0,,,,,
19255,4,,,,,,,,
19257,8,3.0,2.0,1.0,5.0,,,,
19258,0,1.0,8.0,4.0,3.0,,,,
19259,8,4.0,0.0,3.0,7.0,,,,
19261,2,7.0,,,,,,,
19262,1,2.0,6.0,3.0,4.0,,,,
19264,3,1.0,7.0,5.0,4.0,,,,
19265,8,5.0,7.0,4.0,1.0,,,,
19266,4,1.0,7.0,,,,,,
19267,1,,,,,,,,
19268,1,,,,,,,,
19269,7,8.0,,,,,,,
19270,2,,,,,,,,
19274,0,7.0,6.0,8.0,4.0,,,,
19276,8,7.0,1.0,4.0,5.0,,,,
19279,7,1.0,8.0,,,,,,
19280,1,3.0,,,,,,,
19282,2,,,,,,,,
19284,1,2.0,7.0,3.0,5.0,,,,
19285,2,,,,,,,,
19286,2,1.0,,,,,,,
19288,7,8.0,,,,,,,
19295,4,,,,,,,,
19296,4,,,,,,,,
19298,1,0.0,7.0,2.0,4.0,,,,
19299,1,3.0,,,,,,,
19300,1,4.0,,,,,,,
19301,4,8.0,3.0,6.0,1.0,,,,
19304,0,4.0,1.0,,,,,,
19305,8,4.0,6.0,0.0,1.0,,,,
19309,1,,,,,,,,
19312,7,1.0,4.0,3.0,2.0,,,,
19313,8,1.0,3.0,4.0,,,,,
19316,7,3.0,8.0,1.0,5.0,,,,
19318,4,,,,,,,,
19319,8,1.0,3.0,2.0,,,,,
19320,7,1.0,4.0,3.0,8.0,,,,
19321,2,1.0,,,,,,,
19323,8,1.0,,,,,,,
19324,1,4.0,3.0,7.0,8.0,,,,
19325,7,,,,,,,,
19328,1,5.0,,,,,,,
19329,5,7.0,8.0,2.0,6.0,,,,
19332,7,3.0,1.0,5.0,6.0,,,,
19333,7,1.0,3.0,,,,,,
19334,8,,,,,,,,
19338,5,2.0,,,,,,,
19340,3,5.0,2.0,,,,,,
19341,7,1.0,3.0,4.0,8.0,,,,
19342,8,6.0,7.0,0.0,3.0,,,,
19343,3,1.0,6.0,0.0,7.0,,,,
19344,7,1.0,3.0,5.0,8.0,,,,
19345,7,1.0,,,,,,,
19346,6,4.0,1.0,,,,,,
19347,2,5.0,,,,,,,
19349,7,,,,,,,,
19352,4,1.0,7.0,5.0,6.0,,,,
19354,3,1.0,,,,,,,
19355,7,3.0,1.0,8.0,4.0,,,,
19358,4,1.0,7.0,,,,,,
19359,1,,,,,,,,
19360,2,4.0,1.0,3.0,8.0,,,,
19362,4,,,,,,,,
19363,4,5.0,2.0,1.0,3.0,,,,
19364,0,,,,,,,,
19366,7,3.0,1.0,5.0,4.0,,,,
19368,3,1.0,6.0,0.0,7.0,,,,
19370,1,5.0,6.0,3.0,8.0,,,,
19374,7,3.0,,,,,,,
19375,0,1.0,,,,,,,
19376,3,1.0,,,,,,,
19377,1,,,,,,,,
19378,1,,,,,,,,
19380,2,4.0,3.0,1.0,0.0,,,,
19382,1,0.0,2.0,4.0,7.0,,,,
19383,4,6.0,2.0,7.0,3.0,,,,
19387,7,4.0,,,,,,,
19390,4,3.0,1.0,7.0,,,,,
19392,7,8.0,,,,,,,
19393,7,3.0,1.0,,,,,,
19394,7,8.0,4.0,1.0,3.0,,,,
19396,4,3.0,7.0,,,,,,
19397,4,3.0,5.0,6.0,2.0,,,,
19398,1,,,,,,,,
19400,1,4.0,2.0,3.0,7.0,,,,
19402,1,2.0,,,,,,,
19403,1,7.0,6.0,8.0,2.0,,,,
19404,8,1.0,2.0,3.0,7.0,,,,
19405,4,,,,,,,,
19406,1,7.0,3.0,2.0,8.0,,,,
19407,3,5.0,7.0,1.0,,,,,
19409,8,4.0,3.0,2.0,0.0,,,,
19410,7,8.0,2.0,5.0,,,,,
19413,3,6.0,4.0,,,,,,
19415,1,8.0,2.0,6.0,0.0,,,,
19417,3,7.0,1.0,,,,,,
19421,1,,,,,,,,
19422,7,8.0,4.0,2.0,3.0,,,,
19423,6,7.0,1.0,8.0,4.0,,,,
19424,7,1.0,8.0,3.0,,,,,
19425,4,2.0,7.0,3.0,6.0,,,,
19426,2,5.0,4.0,7.0,3.0,,,,
19428,5,1.0,8.0,3.0,2.0,,,,
19429,1,4.0,7.0,3.0,0.0,,,,
19433,4,3.0,0.0,2.0,6.0,,,,
19434,5,7.0,,,,,,,
19435,7,4.0,,,,,,,
19438,8,5.0,4.0,7.0,3.0,,,,
19439,7,4.0,,,,,,,
19443,3,1.0,7.0,5.0,4.0,,,,
19446,6,1.0,8.0,4.0,2.0,,,,
19448,5,4.0,7.0,8.0,3.0,,,,
19449,1,7.0,3.0,,,,,,
19454,1,4.0,,,,,,,
19455,1,6.0,,,,,,,
19459,7,1.0,8.0,3.0,4.0,,,,
19465,5,1.0,,,,,,,
19467,8,4.0,3.0,2.0,1.0,,,,
19471,3,1.0,,,,,,,
19473,3,4.0,0.0,,,,,,
19474,6,4.0,1.0,3.0,2.0,,,,
19475,7,3.0,8.0,1.0,4.0,,,,
19476,7,1.0,,,,,,,
19479,8,4.0,3.0,,,,,,
19481,3,1.0,7.0,8.0,6.0,,,,
19482,7,4.0,2.0,3.0,1.0,,,,
19484,7,2.0,1.0,3.0,4.0,,,,
19485,1,8.0,4.0,6.0,7.0,,,,
19487,7,5.0,8.0,3.0,4.0,,,,
19489,2,7.0,4.0,,,,,,
19490,7,0.0,,,,,,,
19633,7,,,,,,,,
19635,1,,,,,,,,
19639,2,,,,,,,,
19641,1,3.0,6.0,0.0,5.0,,,,
19642,7,4.0,1.0,8.0,2.0,,,,
19643,1,8.0,2.0,4.0,3.0,,,,
19644,0,7.0,1.0,,,,,,
19645,7,8.0,1.0,3.0,0.0,,,,
19647,8,,,,,,,,
19649,4,1.0,3.0,8.0,7.0,,,,
19651,4,1.0,8.0,2.0,3.0,,,,
19654,3,1.0,4.0,8.0,7.0,,,,
19655,1,,,,,,,,
19656,2,1.0,6.0,3.0,8.0,,,,
19657,1,,,,,,,,
19660,8,7.0,6.0,2.0,3.0,,,,
19661,1,8.0,4.0,6.0,,,,,
19662,7,1.0,6.0,4.0,3.0,,,,
19664,3,7.0,5.0,8.0,,,,,
19665,4,0.0,,,,,,,
19666,7,3.0,1.0,,,,,,
19667,1,2.0,8.0,4.0,6.0,,,,
19668,4,1.0,3.0,6.0,2.0,,,,
19670,1,,,,,,,,
19671,2,5.0,3.0,4.0,6.0,,,,
19672,8,6.0,7.0,1.0,4.0,,,,
19678,0,,,,,,,,
19679,1,7.0,3.0,4.0,8.0,,,,
19681,3,1.0,8.0,4.0,0.0,,,,
19686,1,2.0,7.0,8.0,3.0,,,,
19687,8,,,,,,,,
19688,6,8.0,4.0,,,,,,
19690,1,4.0,2.0,8.0,,,,,
19692,7,3.0,8.0,1.0,2.0,,,,
19694,8,7.0,4.0,2.0,1.0,,,,
19695,2,1.0,3.0,8.0,4.0,,,,
19696,4,,,,,,,,
19699,3,,,,,,,,
19700,8,4.0,1.0,5.0,3.0,,,,
19701,2,3.0,4.0,1.0,6.0,,,,
19703,8,7.0,1.0,3.0,4.0,,,,
19704,0,,,,,,,,
19705,5,4.0,1.0,,,,,,
19706,7,,,,,,,,
19708,1,,,,,,,,
19711,8,7.0,,,,,,,
19714,1,3.0,,,,,,,
19716,7,4.0,3.0,5.0,8.0,,,,
19717,7,8.0,4.0,6.0,,,,,
19718,5,3.0,,,,,,,
19719,7,3.0,8.0,4.0,,,,,
19725,8,,,,,,,,
19726,8,,,,,,,,
19727,8,7.0,6.0,3.0,0.0,,,,
19729,3,1.0,7.0,5.0,4.0,,,,
19731,1,4.0,0.0,7.0,6.0,,,,
19733,7,8.0,1.0,4.0,,,,,
19734,1,4.0,,,,,,,
19737,1,7.0,,,,,,,
19738,8,,,,,,,,
19740,5,,,,,,,,
19741,1,8.0,0.0,,,,,,
19744,4,,,,,,,,
19748,0,1.0,7.0,3.0,2.0,,,,
19749,0,7.0,1.0,6.0,5.0,,,,
19750,7,8.0,1.0,,,,,,
19752,4,,,,,,,,
19753,2,1.0,,,,,,,
19757,2,,,,,,,,
19758,1,,,,,,,,
19759,5,7.0,2.0,,,,,,
19761,8,5.0,4.0,,,,,,
19765,1,6.0,5.0,0.0,4.0,,,,
19767,0,2.0,5.0,1.0,3.0,,,,
19768,0,7.0,3.0,1.0,6.0,,,,
19771,1,0.0,,,,,,,
19772,8,6.0,1.0,7.0,4.0,,,,
19773,7,,,,,,,,
19774,7,1.0,5.0,8.0,0.0,,,,
19776,7,1.0,8.0,6.0,2.0,,,,
19777,3,7.0,,,,,,,
19778,7,1.0,3.0,,,,,,
19780,7,5.0,0.0,4.0,,,,,
19782,1,3.0,8.0,6.0,4.0,,,,
19783,7,1.0,3.0,5.0,6.0,,,,
19784,8,7.0,3.0,4.0,2.0,,,,
19785,1,,,,,,,,
19789,8,,,,,,,,
19790,7,,,,,,,,
19791,5,,,,,,,,
19796,7,8.0,5.0,,,,,,
19799,8,1.0,4.0,7.0,5.0,,,,
19800,2,3.0,1.0,7.0,4.0,,,,
19801,8,4.0,7.0,1.0,,,,,
19802,1,7.0,4.0,3.0,2.0,,,,
19803,1,3.0,0.0,2.0,4.0,,,,
19804,8,4.0,,,,,,,
19808,8,4.0,1.0,0.0,7.0,,,,
19809,7,4.0,,,,,,,
19810,1,4.0,2.0,6.0,3.0,,,,
19811,4,2.0,,,,,,,
19812,5,7.0,8.0,6.0,1.0,,,,
19813,7,8.0,4.0,1.0,2.0,,,,
19815,1,2.0,7.0,3.0,4.0,,,,
19816,4,,,,,,,,
19820,8,3.0,2.0,5.0,1.0,,,,
19821,3,1.0,0.0,,,,,,
19822,2,1.0,7.0,3.0,8.0,,,,
19823,8,4.0,1.0,7.0,3.0,,,,
19825,4,1.0,6.0,,,,,,
19826,8,,,,,,,,
19828,1,3.0,,,,,,,
19829,0,4.0,,,,,,,
19830,8,4.0,7.0,6.0,1.0,,,,
19831,1,8.0,3.0,2.0,7.0,,,,
19833,0,,,,,,,,
19835,7,8.0,4.0,,,,,,
19836,1,,,,,,,,
19840,4,1.0,7.0,8.0,3.0,,,,
19841,1,,,,,,,,
19843,4,,,,,,,,
19845,4,1.0,,,,,,,
19847,3,7.0,1.0,4.0,,,,,
19848,7,8.0,4.0,1.0,3.0,,,,
19850,5,7.0,3.0,2.0,6.0,,,,
19852,7,3.0,4.0,1.0,8.0,,,,
19853,7,5.0,8.0,1.0,3.0,,,,
19854,3,7.0,2.0,1.0,8.0,,,,
19856,7,,,,,,,,
19859,3,1.0,,,,,,,
19860,8,4.0,7.0,1.0,2.0,,,,
19862,7,,,,,,,,
19864,1,6.0,3.0,5.0,4.0,,,,
19867,7,1.0,4.0,3.0,,,,,
19868,4,1.0,0.0,,,,,,
19871,5,7.0,1.0,,,,,,
19875,2,1.0,,,,,,,
19876,3,1.0,2.0,4.0,8.0,,,,
19878,1,3.0,4.0,8.0,0.0,,,,
19879,1,3.0,8.0,7.0,,,,,
19881,7,1.0,6.0,3.0,4.0,,,,
19883,4,1.0,8.0,2.0,7.0,,,,
19884,1,,,,,,,,
19886,1,3.0,0.0,,,,,,
19887,1,8.0,4.0,5.0,6.0,,,,
19891,1,3.0,,,,,,,
19895,7,5.0,0.0,6.0,4.0,,,,
19896,1,,,,,,,,
19897,4,1.0,6.0,3.0,8.0,,,,
19898,1,7.0,4.0,6.0,2.0,,,,
19901,6,,,,,,,,
19902,0,7.0,8.0,6.0,5.0,,,,
19903,7,1.0,8.0,5.0,4.0,,,,
19904,4,,,,,,,,
19907,7,1.0,8.0,4.0,3.0,,,,
19908,8,,,,,,,,
19915,3,6.0,4.0,,,,,,
19917,1,3.0,7.0,4.0,8.0,,,,
19918,0,1.0,7.0,3.0,4.0,,,,
19919,7,5.0,1.0,8.0,4.0,,,,
19922,1,0.0,6.0,2.0,7.0,,,,
19924,8,,,,,,,,
19927,7,4.0,,,,,,,
19928,4,1.0,7.0,0.0,3.0,,,,
19929,4,3.0,,,,,,,
19931,1,8.0,4.0,0.0,,,,,
19933,7,1.0,2.0,3.0,8.0,,,,
19935,6,7.0,,,,,,,
19937,4,2.0,3.0,8.0,0.0,,,,
19939,8,1.0,,,,,,,
19940,8,3.0,,,,,,,
19941,1,8.0,5.0,7.0,6.0,,,,
19943,1,,,,,,,,
19945,8,,,,,,,,
19948,0,1.0,8.0,6.0,4.0,,,,
19953,4,,,,,,,,
19955,3,1.0,,,,,,,
19956,2,3.0,4.0,7.0,1.0,,,,
19958,4,,,,,,,,
19959,3,,,,,,,,
19960,8,5.0,0.0,,,,,,
19963,1,3.0,8.0,7.0,6.0,,,,
19965,1,7.0,6.0,,,,,,
19970,7,4.0,3.0,,,,,,
19971,8,5.0,,,,,,,
19972,1,,,,,,,,
19973,8,6.0,4.0,1.0,3.0,,,,
19974,4,,,,,,,,
19977,7,1.0,0.0,6.0,,,,,
19980,8,,,,,,,,
19981,1,7.0,3.0,8.0,0.0,,,,
19984,4,,,,,,,,
19986,7,3.0,1.0,2.0,4.0,,,,
19987,8,,,,,,,,
19989,3,1.0,,,,,,,
19991,8,2.0,1.0,0.0,7.0,,,,
19992,7,8.0,4.0,,,,,,
19993,7,3.0,8.0,0.0,4.0,,,,
19995,4,3.0,,,,,,,
19997,0,1.0,2.0,3.0,,,,,
19999,8,4.0,0.0,5.0,2.0,,,,
20000,3,4.0,6.0,7.0,2.0,,,,
20001,7,3.0,2.0,4.0,6.0,,,,
20003,8,,,,,,,,
20004,1,,,,,,,,
20005,2,1.0,,,,,,,
20007,7,6.0,,,,,,,
20008,7,3.0,8.0,4.0,0.0,,,,
20009,1,4.0,8.0,6.0,7.0,,,,
20011,7,8.0,3.0,6.0,1.0,,,,
20016,3,2.0,5.0,7.0,6.0,,,,
20019,7,,,,,,,,
20020,3,0.0,4.0,8.0,6.0,,,,
20021,4,,,,,,,,
20022,2,6.0,7.0,1.0,5.0,,,,
20024,1,3.0,2.0,7.0,0.0,,,,
20025,4,1.0,,,,,,,
20026,4,,,,,,,,
20027,1,,,,,,,,
20030,1,,,,,,,,
20033,2,1.0,0.0,6.0,4.0,,,,
20034,4,,,,,,,,
20038,4,,,,,,,,
20042,6,,,,,,,,
20044,4,3.0,,,,,,,
20046,4,,,,,,,,
20047,8,4.0,,,,,,,
20048,8,,,,,,,,
20050,4,7.0,2.0,6.0,0.0,,,,
20052,7,5.0,8.0,4.0,1.0,,,,
20054,5,7.0,0.0,4.0,2.0,,,,
20057,1,,,,,,,,
20059,3,6.0,1.0,4.0,0.0,,,,
20062,1,6.0,,,,,,,
20066,7,2.0,0.0,6.0,4.0,,,,
20067,8,7.0,2.0,1.0,4.0,,,,
20068,4,1.0,,,,,,,
20069,7,3.0,8.0,4.0,1.0,,,,
20070,1,7.0,6.0,0.0,4.0,,,,
20072,1,7.0,4.0,5.0,,,,,
20079,1,7.0,3.0,8.0,4.0,,,,
20080,2,7.0,1.0,3.0,0.0,,,,
20081,8,,,,,,,,
20082,7,8.0,4.0,3.0,0.0,,,,
20083,1,7.0,6.0,3.0,4.0,,,,
20084,4,7.0,1.0,3.0,2.0,,,,
20086,4,,,,,,,,
20087,1,6.0,4.0,0.0,5.0,,,,
20088,2,4.0,6.0,,,,,,
20098,7,4.0,,,,,,,
20106,4,,,,,,,,
20107,1,4.0,,,,,,,
20108,3,1.0,8.0,,,,,,
20110,1,7.0,,,,,,,
20111,4,,,,,,,,
20115,6,2.0,,,,,,,
20116,4,,,,,,,,
20119,1,,,,,,,,
20121,7,6.0,,,,,,,
20122,1,6.0,3.0,4.0,7.0,,,,
20123,4,8.0,1.0,7.0,,,,,
20124,6,1.0,8.0,,,,,,
20125,1,,,,,,,,
20126,7,8.0,4.0,,,,,,
20127,8,,,,,,,,
20128,7,1.0,0.0,2.0,5.0,,,,
20131,7,6.0,3.0,4.0,0.0,,,,
20134,3,7.0,,,,,,,
20136,8,,,,,,,,
20138,4,6.0,3.0,7.0,2.0,,,,
20140,4,7.0,1.0,8.0,5.0,,,,
20141,7,1.0,5.0,4.0,,,,,
20144,4,8.0,1.0,7.0,0.0,,,,
20146,7,,,,,,,,
20147,8,,,,,,,,
20150,1,,,,,,,,
20155,7,1.0,3.0,4.0,8.0,,,,
20156,8,1.0,4.0,3.0,,,,,
20162,3,7.0,4.0,2.0,1.0,,,,
20163,2,3.0,4.0,,,,,,
20165,8,1.0,,,,,,,
20166,7,1.0,8.0,5.0,4.0,,,,
20173,4,,,,,,,,
20175,1,6.0,4.0,,,,,,
20176,1,4.0,3.0,2.0,7.0,,,,
20177,1,7.0,3.0,8.0,4.0,,,,
20180,1,3.0,4.0,7.0,6.0,,,,
20183,8,7.0,3.0,2.0,0.0,,,,
20184,6,1.0,2.0,5.0,0.0,,,,
20185,8,6.0,1.0,2.0,4.0,,,,
20186,4,1.0,,,,,,,
20193,4,,,,,,,,
20194,8,1.0,4.0,5.0,6.0,,,,
20195,7,5.0,6.0,,,,,,
20196,7,6.0,3.0,,,,,,
20198,8,3.0,1.0,,,,,,
20199,1,3.0,0.0,,,,,,
20205,8,3.0,6.0,0.0,7.0,,,,
20206,8,,,,,,,,
20208,8,7.0,1.0,4.0,2.0,,,,
20209,7,3.0,1.0,,,,,,
20212,8,,,,,,,,
20213,2,,,,,,,,
20215,2,8.0,7.0,5.0,4.0,,,,
20217,1,,,,,,,,
20220,1,2.0,3.0,8.0,7.0,,,,
20223,1,4.0,3.0,7.0,2.0,,,,
20224,4,,,,,,,,
20225,5,,,,,,,,
20227,7,4.0,,,,,,,
20230,4,,,,,,,,
20232,4,,,,,,,,
20233,4,,,,,,,,
20234,4,,,,,,,,
20237,4,,,,,,,,
20238,3,4.0,7.0,,,,,,
20239,8,,,,,,,,
20240,8,3.0,7.0,4.0,2.0,,,,
20244,0,1.0,8.0,3.0,,,,,
20245,7,3.0,2.0,0.0,5.0,,,,
20247,1,,,,,,,,
20248,8,,,,,,,,
20252,1,8.0,,,,,,,
20254,3,4.0,,,,,,,
20255,1,,,,,,,,
20256,1,5.0,6.0,4.0,7.0,,,,
20257,7,6.0,3.0,,,,,,
20259,7,8.0,2.0,,,,,,
20260,8,1.0,4.0,7.0,,,,,
20261,1,3.0,5.0,2.0,6.0,,,,
20265,0,1.0,6.0,4.0,3.0,,,,
20267,2,,,,,,,,
20268,7,1.0,6.0,,,,,,
20272,7,1.0,3.0,,,,,,
20273,8,5.0,0.0,6.0,3.0,,,,
20274,1,7.0,,,,,,,
20279,7,4.0,8.0,3.0,1.0,,,,
20281,1,7.0,4.0,3.0,8.0,,,,
20284,4,,,,,,,,
20290,8,1.0,2.0,3.0,,,,,
20479,7,,,,,,,,
20480,4,7.0,3.0,8.0,2.0,,,,
20483,4,3.0,5.0,1.0,7.0,,,,
20485,4,2.0,7.0,1.0,3.0,,,,
20486,0,1.0,4.0,6.0,7.0,,,,
20491,4,8.0,7.0,2.0,5.0,,,,
20492,7,3.0,1.0,2.0,4.0,,,,
20493,7,,,,,,,,
20495,8,4.0,7.0,2.0,0.0,,,,
20497,1,8.0,2.0,3.0,7.0,,,,
20498,7,,,,,,,,
20499,4,8.0,7.0,1.0,,,,,
20500,2,,,,,,,,
20503,8,1.0,6.0,,,,,,
20504,8,4.0,1.0,5.0,7.0,,,,
20505,7,5.0,8.0,6.0,1.0,,,,
20506,3,8.0,5.0,,,,,,
20512,1,,,,,,,,
20515,4,,,,,,,,
20516,3,1.0,7.0,6.0,4.0,,,,
20519,4,,,,,,,,
20520,6,8.0,7.0,1.0,3.0,,,,
20523,1,4.0,8.0,6.0,7.0,,,,
20524,8,1.0,3.0,6.0,,,,,
20526,1,3.0,6.0,4.0,2.0,,,,
20530,4,1.0,7.0,2.0,6.0,,,,
20531,4,,,,,,,,
20534,8,4.0,1.0,6.0,3.0,,,,
20536,4,8.0,,,,,,,
20537,3,,,,,,,,
20543,1,3.0,4.0,2.0,6.0,,,,
20547,7,8.0,,,,,,,
20552,4,8.0,,,,,,,
20553,1,8.0,7.0,0.0,3.0,,,,
20554,3,7.0,2.0,5.0,8.0,,,,
20557,1,7.0,8.0,3.0,4.0,,,,
20558,8,1.0,4.0,3.0,,,,,
20559,3,0.0,8.0,2.0,7.0,,,,
20562,4,,,,,,,,
20566,4,,,,,,,,
20569,7,3.0,8.0,6.0,0.0,,,,
20571,4,,,,,,,,
20573,1,,,,,,,,
20575,8,1.0,4.0,7.0,3.0,,,,
20576,1,7.0,6.0,8.0,,,,,
20578,4,3.0,1.0,8.0,2.0,,,,
20579,1,4.0,8.0,,,,,,
20580,6,1.0,3.0,,,,,,
20581,1,4.0,,,,,,,
20582,5,3.0,1.0,6.0,,,,,
20583,1,6.0,8.0,,,,,,
20584,8,,,,,,,,
20586,1,8.0,3.0,0.0,7.0,,,,
20590,1,7.0,3.0,4.0,8.0,,,,
20593,4,8.0,,,,,,,
20596,7,1.0,3.0,4.0,5.0,,,,
20603,4,1.0,8.0,,,,,,
20607,7,1.0,4.0,,,,,,
20611,8,,,,,,,,
20612,8,,,,,,,,
20617,7,1.0,3.0,2.0,8.0,,,,
20618,8,,,,,,,,
20624,4,3.0,1.0,0.0,2.0,,,,
20625,4,2.0,3.0,1.0,7.0,,,,
20628,1,,,,,,,,
20630,7,1.0,,,,,,,
20635,5,2.0,,,,,,,
20636,7,1.0,8.0,4.0,6.0,,,,
20640,1,4.0,3.0,,,,,,
20642,7,4.0,8.0,3.0,,,,,
20643,1,8.0,4.0,7.0,3.0,,,,
20644,2,3.0,7.0,1.0,4.0,,,,
20646,8,7.0,3.0,4.0,1.0,,,,
20647,8,5.0,6.0,1.0,3.0,,,,
20650,4,8.0,2.0,3.0,7.0,,,,
20652,5,1.0,7.0,8.0,4.0,,,,
20654,7,,,,,,,,
20655,7,,,,,,,,
20662,3,7.0,1.0,,,,,,
20663,4,1.0,,,,,,,
20664,7,3.0,0.0,,,,,,
20665,4,8.0,,,,,,,
20666,0,4.0,2.0,6.0,1.0,,,,
20667,1,,,,,,,,
20668,1,0.0,,,,,,,
20669,8,,,,,,,,
20670,4,,,,,,,,
20671,1,7.0,4.0,8.0,5.0,,,,
20674,1,3.0,,,,,,,
20675,4,,,,,,,,
20676,7,0.0,1.0,8.0,3.0,,,,
20677,1,4.0,,,,,,,
20679,4,,,,,,,,
20682,8,4.0,,,,,,,
20684,4,,,,,,,,
20685,8,4.0,,,,,,,
20689,4,6.0,1.0,,,,,,
20692,8,4.0,7.0,1.0,2.0,,,,
20694,1,,,,,,,,
20695,4,8.0,6.0,,,,,,
20697,1,5.0,0.0,7.0,,,,,
20702,7,0.0,,,,,,,
20703,3,7.0,4.0,,,,,,
20705,1,,,,,,,,
20706,4,1.0,,,,,,,
20708,8,5.0,7.0,4.0,1.0,,,,
20709,1,,,,,,,,
20710,0,1.0,7.0,3.0,4.0,,,,
20715,4,,,,,,,,
20716,1,4.0,7.0,,,,,,
20718,1,2.0,3.0,8.0,7.0,,,,
20720,3,4.0,7.0,1.0,,,,,
20724,7,0.0,,,,,,,
20725,7,1.0,3.0,,,,,,
20728,0,,,,,,,,
20730,3,2.0,5.0,8.0,4.0,,,,
20732,8,4.0,3.0,,,,,,
20738,8,1.0,7.0,,,,,,
20739,7,8.0,4.0,,,,,,
20742,4,8.0,7.0,1.0,6.0,,,,
20745,2,7.0,6.0,5.0,4.0,,,,
20746,3,2.0,,,,,,,
20752,1,0.0,8.0,4.0,,,,,
20753,7,4.0,8.0,3.0,2.0,,,,
20754,7,5.0,3.0,,,,,,
20757,4,,,,,,,,
20759,6,7.0,1.0,8.0,0.0,,,,
20760,1,8.0,7.0,4.0,6.0,,,,
20761,7,,,,,,,,
20764,4,1.0,8.0,7.0,6.0,,,,
20765,1,,,,,,,,
20769,1,7.0,8.0,3.0,6.0,,,,
20770,7,0.0,1.0,3.0,8.0,,,,
20772,1,8.0,4.0,7.0,3.0,,,,
20773,4,,,,,,,,
20774,4,,,,,,,,
20775,3,8.0,7.0,,,,,,
20777,7,8.0,4.0,,,,,,
20779,4,1.0,6.0,,,,,,
20781,3,,,,,,,,
20782,1,,,,,,,,
20783,1,8.0,0.0,7.0,5.0,,,,
20784,4,,,,,,,,
20785,1,3.0,,,,,,,
20788,8,1.0,7.0,,,,,,
20789,1,8.0,,,,,,,
20791,4,,,,,,,,
20798,8,1.0,7.0,,,,,,
20800,7,0.0,8.0,2.0,1.0,,,,
20801,2,1.0,,,,,,,
20802,1,7.0,8.0,2.0,0.0,,,,
20804,7,1.0,2.0,4.0,,,,,
20805,7,2.0,3.0,4.0,,,,,
20810,4,,,,,,,,
20811,1,7.0,4.0,3.0,,,,,
20813,1,6.0,4.0,2.0,3.0,,,,
20814,3,1.0,4.0,,,,,,
20815,1,3.0,8.0,,,,,,
20816,1,,,,,,,,
20817,8,2.0,1.0,7.0,3.0,,,,
20819,0,7.0,,,,,,,
20821,7,3.0,4.0,6.0,8.0,,,,
20823,7,,,,,,,,
20825,0,7.0,,,,,,,
20827,7,3.0,1.0,,,,,,
20828,3,1.0,2.0,,,,,,
20830,5,1.0,,,,,,,
20832,8,2.0,1.0,4.0,,,,,
20834,7,2.0,1.0,,,,,,
20835,6,1.0,,,,,,,
20836,1,8.0,2.0,7.0,4.0,,,,
20837,1,,,,,,,,
20842,7,5.0,8.0,1.0,,,,,
20843,4,,,,,,,,
20844,0,1.0,8.0,4.0,,,,,
20845,4,,,,,,,,
20846,8,4.0,5.0,7.0,2.0,,,,
20847,3,1.0,7.0,5.0,4.0,,,,
